comparison,control,candidate,split,pathway,metric,control_value,candidate_value,delta_candidate_better
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,ifng,ccc,0.36762018839703486,0.3838536301149374,0.01623344171790253
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,ifng,z_rmse,0.7474844930539378,0.7408481125153927,0.006636380538545095
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,ifng,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,ifng,abs_moran_delta,0.11083316443226714,0.11962639803431259,-0.008793233602045453
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,toxic,pcc,0.5875494761857399,0.5840038686248629,-0.003545607560877073
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,toxic,ccc,0.5123145314331854,0.5101823066953837,-0.0021322247378017245
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,toxic,z_rmse,0.7606388758536674,0.7594494546835514,0.0011894211701160007
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,toxic,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,toxic,abs_moran_delta,0.20238382445790606,0.19531696095330653,0.007066863504599535
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Glycolysis,pcc,0.7424509776031242,0.7429356996211399,0.00048472201801574855
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Glycolysis,ccc,0.6976755457519794,0.6976787460332815,3.2002813020737264e-06
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Glycolysis,z_rmse,0.5292844111040774,0.5279011967377577,0.0013832143663197183
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Glycolysis,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Glycolysis,abs_moran_delta,0.08905957805913411,0.08638214814856034,0.002677429910573778
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Inflammatory_Response,pcc,0.6968772315007442,0.7027778327160209,0.005900601215276691
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Inflammatory_Response,ccc,0.6108127333635799,0.6169722907866415,0.0061595574230616235
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Inflammatory_Response,z_rmse,0.6253587789932831,0.6160805951185104,0.009278183874772639
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Inflammatory_Response,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Inflammatory_Response,abs_moran_delta,0.07110169831311253,0.070492276350207,0.000609421962905532
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,IL6_JAK_STAT3,pcc,0.696839482506157,0.7020613514850629,0.005221868978905864
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,IL6_JAK_STAT3,ccc,0.6375713772572814,0.6492426890368986,0.011671311779617222
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,IL6_JAK_STAT3,z_rmse,0.5137835949751505,0.5082654410687253,0.005518153906425183
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,IL6_JAK_STAT3,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,IL6_JAK_STAT3,abs_moran_delta,0.12279717909155345,0.1260057248071452,-0.0032085457155917457
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,P53_Pathway,pcc,0.5958256802835644,0.5979659259383358,0.0021402456547713333
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,P53_Pathway,ccc,0.5414655679999446,0.5434198492747538,0.001954281274809233
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,P53_Pathway,z_rmse,0.6216105031345146,0.6222997607627232,-0.0006892576282085949
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,P53_Pathway,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,P53_Pathway,abs_moran_delta,0.28437758948092645,0.285167906325705,-0.000790316844778538
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,DNA_Damage_Response,pcc,0.5876478090683749,0.5901390028715353,0.0024911938031604297
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,DNA_Damage_Response,ccc,0.47624634540433525,0.48323636537450027,0.006990019970165018
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,DNA_Damage_Response,z_rmse,0.6795117768418598,0.6741528861134176,0.0053588907284422005
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,DNA_Damage_Response,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,DNA_Damage_Response,abs_moran_delta,0.28416307407387814,0.2843631740390576,-0.0002000999651794455
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Complement,pcc,0.737656751214179,0.7388688155995877,0.0012120643854087731
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Complement,ccc,0.6706598331617082,0.6771916647702594,0.006531831608551197
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Complement,z_rmse,0.6426656307828792,0.640274443565031,0.0023911872178481453
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Complement,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Complement,abs_moran_delta,0.09959429890447981,0.10935949527167127,-0.009765196367191462
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Coagulation,pcc,0.6975852547877379,0.6984201469723177,0.0008348921845797719
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Coagulation,ccc,0.6318483706648416,0.635045849221555,0.0031974785567134845
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Coagulation,z_rmse,0.6813390894372606,0.6777947880728865,0.003544301364374114
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Coagulation,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Coagulation,abs_moran_delta,0.1933311262918204,0.19381403497285507,-0.0004829086810346772
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Oxidative_Phosphorylation,pcc,0.8288158045802712,0.8257916118475691,-0.003024192732702047
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Oxidative_Phosphorylation,ccc,0.8114553747733447,0.8085291394748753,-0.0029262352984694706
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Oxidative_Phosphorylation,z_rmse,0.4247919817402946,0.42694588584501814,-0.0021539041047235474
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Oxidative_Phosphorylation,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Oxidative_Phosphorylation,abs_moran_delta,0.09103630606445012,0.08700135894130721,0.00403494712314291
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Reactive_Oxygen_Species,pcc,0.47446347959183915,0.4745736298331485,0.00011015024130933693
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Reactive_Oxygen_Species,ccc,0.3979380076647532,0.39569477551380783,-0.0022432321509453512
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Reactive_Oxygen_Species,z_rmse,0.737469892910978,0.7372465931168425,0.00022329979413548973
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Reactive_Oxygen_Species,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Reactive_Oxygen_Species,abs_moran_delta,0.3376747382244396,0.3351659975158581,0.0025087407085814806
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Wound_Healing,pcc,0.8164630498851642,0.8193869689428629,0.0029239190576987317
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Wound_Healing,ccc,0.7778112211731409,0.7841176332772767,0.006306412104135739
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Wound_Healing,z_rmse,0.49050983847939794,0.48773432341856315,0.002775515060834788
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Wound_Healing,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Wound_Healing,abs_moran_delta,0.09646453988216996,0.10239284555779678,-0.005928305675626813
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Fibrosis,pcc,0.8510531372466119,0.8525638483912592,0.001510711144647292
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Fibrosis,ccc,0.818992681998148,0.8245544710217539,0.005561789023605934
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Fibrosis,z_rmse,0.4646827161238271,0.46367681933115507,0.0010058967926720452
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Fibrosis,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Fibrosis,abs_moran_delta,0.08960589506641992,0.08594557828035243,0.0036603167860674857
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,MYC_Targets,pcc,0.8292577437130655,0.8287899749651967,-0.00046776874786880196
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,MYC_Targets,ccc,0.8010289170750085,0.8022240576656507,0.0011951405906422963
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,MYC_Targets,z_rmse,0.42528007822452457,0.42323462277086593,0.00204545545365864
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,MYC_Targets,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,MYC_Targets,abs_moran_delta,0.07870121252977638,0.07709376156718796,0.001607450962588422
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,E2F_Targets,pcc,0.7390683841691582,0.7363709252675273,-0.002697458901630867
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,E2F_Targets,ccc,0.6953292550655036,0.6971538163845628,0.0018245613190591703
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,E2F_Targets,z_rmse,0.5670808854079826,0.5677889840123459,-0.000708098604363272
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,E2F_Targets,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,E2F_Targets,abs_moran_delta,0.11748309822688581,0.12028578010099637,-0.002802681874110563
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,G2M_Checkpoint,pcc,0.7179303553631455,0.7160712539203953,-0.001859101442750255
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,G2M_Checkpoint,ccc,0.665785767929186,0.6665921098367115,0.0008063419075254874
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,G2M_Checkpoint,z_rmse,0.5883371391239535,0.5889886372848396,-0.0006514981608861659
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,G2M_Checkpoint,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,G2M_Checkpoint,abs_moran_delta,0.12554359020412825,0.1252371347742878,0.00030645542984045204
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Mitotic_Spindle,pcc,0.6935306906645754,0.6925950964913496,-0.0009355941732257511
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Mitotic_Spindle,ccc,0.6337834096663623,0.6365304072583432,0.0027469975919809375
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Mitotic_Spindle,z_rmse,0.6105177327952344,0.6101441870892829,0.0003735457059514946
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Mitotic_Spindle,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Mitotic_Spindle,abs_moran_delta,0.14336125348108766,0.1421319448901008,0.001229308590986855
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Unfolded_Protein_Response,pcc,0.6211728306099541,0.622730173986754,0.0015573433767999134
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Unfolded_Protein_Response,ccc,0.5585300872695559,0.5583392452513279,-0.00019084201822794356
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Unfolded_Protein_Response,z_rmse,0.5692845563496552,0.5655737022751545,0.00371085407450078
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Unfolded_Protein_Response,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Unfolded_Protein_Response,abs_moran_delta,0.28612214109424106,0.27278972195553636,0.013332419138704699
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,mTOR_Signaling,pcc,0.6915744575573654,0.6906225686189124,-0.0009518889384529938
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,mTOR_Signaling,ccc,0.6455871025341106,0.6455660520110148,-2.1050523095755835e-05
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,mTOR_Signaling,z_rmse,0.5662227523410218,0.566002411538432,0.00022034080258981348
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,mTOR_Signaling,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,mTOR_Signaling,abs_moran_delta,0.27197467826582944,0.2672461381125955,0.004728540153233929
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Interferon_Alpha,pcc,0.584216430769739,0.5928408339779462,0.008624403208207232
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Interferon_Alpha,ccc,0.5402254785861034,0.5482075871456175,0.00798210855951409
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Interferon_Alpha,z_rmse,0.5539491163274958,0.5548479431938822,-0.0008988268663864263
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Interferon_Alpha,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Interferon_Alpha,abs_moran_delta,0.11260666200431783,0.1214492789385594,-0.00884261693424157
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Angiogenesis,pcc,0.765126659908957,0.7659407777801869,0.0008141178712298691
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Angiogenesis,ccc,0.7155390322275306,0.7169420865793299,0.0014030543517993266
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Angiogenesis,z_rmse,0.5971887770714653,0.5985185216023249,-0.0013297445308595446
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Angiogenesis,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Angiogenesis,abs_moran_delta,0.09031921437556895,0.08393063701599313,0.00638857735957582
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Apoptosis,pcc,0.5262266113946837,0.5232677595054264,-0.0029588518892573745
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Apoptosis,ccc,0.45080349465672676,0.4442736021105598,-0.006529892546166982
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Apoptosis,z_rmse,0.5973949768798318,0.5990049695336489,-0.001609992653817116
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Apoptosis,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,Apoptosis,abs_moran_delta,0.33184217662318816,0.32679382631911885,0.0050483503040693045
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,TNF_Signaling,pcc,0.6378026281280124,0.6457805826625633,0.007977954534550968
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,TNF_Signaling,ccc,0.5778608981396444,0.5884968665281679,0.010635968388523542
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,TNF_Signaling,z_rmse,0.5727566307525193,0.5665745512442195,0.006182079508299743
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,TNF_Signaling,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,TNF_Signaling,abs_moran_delta,0.13493162757649524,0.13601925212163785,-0.001087624545142607
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,ECM_Organization,pcc,0.873342958318462,0.8750090901974169,0.001666131878954924
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,ECM_Organization,ccc,0.8438368416311314,0.849714953739004,0.005878112107872591
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,ECM_Organization,z_rmse,0.40673811455363434,0.406086599210212,0.0006515153434223375
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,ECM_Organization,ssim,,,
w007_fbr_vs_w007_rcc,w007_fbr,w007_rcc,internal_val,ECM_Organization,abs_moran_delta,0.11339806806781694,0.11101630424096098,0.0023817638268559538
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tls,pcc,0.6639869499026133,0.6662091656679094,0.0022222157652961316
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tls,ccc,0.48896516533942985,0.48902323877507714,5.807343564728784e-05
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tls,z_rmse,1.0692421538010195,1.065831642862467,0.003410510938552491
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tls,ssim,0.20383804712079653,0.2071145524969994,0.0032765053762028595
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tls,abs_moran_delta,0.035070697186690314,0.03337091048432661,0.0016997867023637037
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tgfb,pcc,0.439034724192423,0.4387953771775897,-0.00023934701483330212
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tgfb,ccc,0.31133037368135863,0.32363223132498087,0.012301857643622238
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tgfb,z_rmse,0.6268514356714918,0.6159297988347745,0.010921636836717319
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tgfb,ssim,0.1969250419648279,0.1960141259649946,-0.0009109159998333116
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,tgfb,abs_moran_delta,0.038450086943033146,0.04427172523179912,-0.0058216382887659734
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,emt,pcc,0.5918671411376281,0.5942015058510431,0.0023343647134150824
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,emt,ccc,0.5298464376012474,0.5402118120940793,0.010365374492831925
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,emt,z_rmse,0.5213707184129307,0.5146514628902369,0.006719255522693812
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,emt,ssim,0.5344392138500436,0.5422914812623002,0.007852267412256642
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,emt,abs_moran_delta,0.009527284979813144,0.009016736229729316,0.0005105487500838279
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,hypoxia,pcc,0.35557005549063403,0.35522059847399706,-0.00034945701663696704
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,hypoxia,ccc,0.32498261867857,0.3240004037949459,-0.0009822148836240996
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,hypoxia,z_rmse,0.5812582872436641,0.5839407113407803,-0.002682424097116165
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,hypoxia,ssim,0.2645589742255373,0.25664394121666934,-0.007915033008867978
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,hypoxia,abs_moran_delta,0.020704008756252834,0.020793693180389372,-8.968442413653799e-05
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,mhc,pcc,0.5032254641886251,0.4995877079312688,-0.0036377562573563504
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,mhc,ccc,0.4296624890494552,0.42227639874590556,-0.007386090303549642
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,mhc,z_rmse,0.37886740783939965,0.3772096529901744,0.001657754849225257
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,mhc,ssim,0.6812379828433616,0.6852847811656385,0.0040467983222769455
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,mhc,abs_moran_delta,0.052257858824007464,0.03946822048678533,0.012789638337222131
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,icp,pcc,0.30584107545329736,0.3068723636965869,0.0010312882432895187
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,icp,ccc,0.16549434370982827,0.1653936786683857,-0.00010066504144257138
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,icp,z_rmse,1.4482992430419752,1.4378570039471554,0.010442239094819783
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,icp,ssim,-0.08397933290687672,-0.08169500588351254,0.0022843270233641744
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,icp,abs_moran_delta,0.34950420241683566,0.34427960717492023,0.005224595241915431
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,ifng,pcc,0.15060564397132303,0.15461406047152246,0.004008416500199424
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,ifng,ccc,0.10251364826511088,0.1051249558817596,0.0026113076166487253
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,ifng,z_rmse,0.8185979344946854,0.8164268944560061,0.002171040038679295
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,ifng,ssim,0.07766518606712816,0.08141066452202907,0.003745478454900905
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,ifng,abs_moran_delta,0.07771298891727291,0.07616705799713236,0.001545930920140548
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,toxic,pcc,0.3802570827895441,0.37456266018826223,-0.00569442260128189
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,toxic,ccc,0.2877314677429608,0.28083788491433326,-0.006893582828627565
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,toxic,z_rmse,1.0885989319612805,1.086647422140801,0.0019515098204796466
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,toxic,ssim,0.11335460081018596,0.11101696317449923,-0.002337637635686729
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,toxic,abs_moran_delta,0.28710556310165525,0.2763674352683225,0.010738127833332722
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Glycolysis,pcc,0.6073809731412932,0.6068513617492752,-0.0005296113920180145
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Glycolysis,ccc,0.3712021755245671,0.35552965292333716,-0.01567252260122992
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Glycolysis,z_rmse,0.7016223014981928,0.7183394611626146,-0.016717159664421777
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Glycolysis,ssim,0.3327809035524702,0.3254054461020964,-0.0073754574503738235
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Glycolysis,abs_moran_delta,0.11119802554960545,0.1129310048949671,-0.0017329793453616515
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Inflammatory_Response,pcc,0.4489064153219139,0.4507547447641354,0.001848329442221519
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Inflammatory_Response,ccc,0.3778511282159772,0.3817727657359991,0.003921637520021892
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Inflammatory_Response,z_rmse,0.9092948768940169,0.9088647572057588,0.00043011968825812374
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Inflammatory_Response,ssim,0.20465968691927774,0.20783434945247425,0.0031746625331965095
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Inflammatory_Response,abs_moran_delta,0.18218220902256688,0.17815835904993693,0.004023849972629945
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,IL6_JAK_STAT3,pcc,0.5584903460611647,0.555799828227338,-0.0026905178338266778
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,IL6_JAK_STAT3,ccc,0.29359589005532943,0.2942274509057141,0.0006315608503846826
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,IL6_JAK_STAT3,z_rmse,0.7175418451159595,0.7141682071914421,0.003373637924517392
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,IL6_JAK_STAT3,ssim,0.26308346432780916,0.26637598679244084,0.0032925224646316864
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,IL6_JAK_STAT3,abs_moran_delta,0.16453771523017985,0.16704321573734193,-0.002505500507162084
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,P53_Pathway,pcc,0.561748167364237,0.5585198045310632,-0.003228362833173848
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,P53_Pathway,ccc,0.31375835515315226,0.3029031150835401,-0.010855240069612138
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,P53_Pathway,z_rmse,0.8481608242840984,0.8608993830330463,-0.012738558748947804
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,P53_Pathway,ssim,0.18889160031230054,0.18443222815801694,-0.004459372154283603
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,P53_Pathway,abs_moran_delta,0.024137804077569325,0.02573482824323675,-0.0015970241656674267
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,DNA_Damage_Response,pcc,0.5041214281619145,0.5093850228487692,0.005263594686854667
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,DNA_Damage_Response,ccc,0.3406315488289672,0.34800217620985674,0.007370627380889561
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,DNA_Damage_Response,z_rmse,0.8800846850149687,0.8702187871084603,0.00986589790650838
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,DNA_Damage_Response,ssim,0.33306943397019023,0.3390072100416099,0.005937776071419654
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,DNA_Damage_Response,abs_moran_delta,0.03667498202601527,0.03284229730405863,0.0038326847219566362
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Complement,pcc,0.36128577992886596,0.3608826408041724,-0.0004031391246935301
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Complement,ccc,0.16981278067562486,0.175790280251964,0.00597749957633914
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Complement,z_rmse,1.3397187323692878,1.3318224154432705,0.007896316926017333
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Complement,ssim,0.24180364531264217,0.24818076224399585,0.006377116931353677
w007_fbr_vs_w007_hcr,w007_fbr,w007_hcr,XZY,Complement,abs_moran_delta,0.09503945760145999,0.0942246606704531,0.0008147969310068892
