sampling_method,calibration_fraction,repeat,seed,pathway,intercept_z,intercept_raw,baseline_raw_r2,calibrated_raw_r2,delta_raw_r2,baseline_raw_mae,calibrated_raw_mae
spatial_stratified,0.02,100,20260825,Interferon_Alpha,1.03006116594,1916.85923152,-2.63751953699,-0.0648643593071,2.57265517768,1902.73998596,868.040227329
spatial_stratified,0.02,100,20260825,Angiogenesis,-0.466417947341,-824.201297289,0.3145582023,0.374826549733,0.0602683474333,1219.28616873,1090.18215329
spatial_stratified,0.02,100,20260825,Apoptosis,0.267308929048,417.608135497,0.0928926763321,0.149441262359,0.056548586027,771.941644692,725.392875365
spatial_stratified,0.02,100,20260825,TNF_Signaling,0.305976873441,669.678824359,-0.272251455371,0.0364601826539,0.308711638024,1349.76953566,1106.09647957
spatial_stratified,0.02,100,20260825,ECM_Organization,-0.0483010360705,-153.08037543,0.529836245154,0.535609733802,0.00577348864749,1081.88082218,1088.88929984
spatial_stratified,0.02,101,20260826,tls,0.00412965122433,6.53007809675,0.390045388447,0.390488884269,0.000443495822023,1171.29132583,1172.50461429
spatial_stratified,0.02,101,20260826,tgfb,0.1948767347,330.064926457,0.0799214217335,0.18749922275,0.107577801016,849.361412104,760.148844371
spatial_stratified,0.02,101,20260826,emt,-0.216599242673,-465.377003427,0.182662967634,0.321535267262,0.138872299628,864.655904304,789.587773448
spatial_stratified,0.02,101,20260826,hypoxia,-0.00170509020487,-4.2845076817,0.0393756711358,0.0393518406845,-2.38304513124e-05,1151.80375621,1151.74108252
spatial_stratified,0.02,101,20260826,mhc,-0.01562044805,-34.5046854947,0.224681585666,0.235570310648,0.0108887249823,426.627140959,416.582006031
spatial_stratified,0.02,101,20260826,icp,0.84327913324,1279.14189019,-0.307341906478,0.0759525285874,0.383294435065,1725.52482811,1505.12727525
spatial_stratified,0.02,101,20260826,ifng,0.414411038936,1203.08461249,-0.373231483129,-0.122729293649,0.25050218948,1845.0339216,1702.18224066
spatial_stratified,0.02,101,20260826,toxic,0.00308352318548,5.91426629555,0.116346991179,0.117087956527,0.000740965347268,1602.61904442,1602.909828
spatial_stratified,0.02,101,20260826,Glycolysis,0.538626797142,936.070079451,-0.407787921601,0.357814630058,0.765602551659,1029.81941699,627.061499627
spatial_stratified,0.02,101,20260826,Inflammatory_Response,0.224573020247,429.262083127,0.190513107183,0.140673200477,-0.0498399067062,1355.38490761,1443.47935509
spatial_stratified,0.02,101,20260826,IL6_JAK_STAT3,0.627935723889,1235.28361507,-0.319827573841,0.259051240806,0.578878814647,1214.04211617,737.544524613
