sampling_method,calibration_fraction,repeat,seed,n_calibration,n_test,baseline_mean_r2,calibrated_mean_r2,delta_mean_r2,baseline_mean_pcc,calibrated_mean_pcc,baseline_mean_ccc,calibrated_mean_ccc,baseline_mean_raw_mae,calibrated_mean_raw_mae,delta_mean_raw_mae
spatial_stratified,0.02,88,20260813,21,1018,-0.0936283344244,0.227492272838,0.321120607262,0.518081074362,0.518081074362,0.3977315887,0.449155843047,1177.22288656,987.266150078,-189.956736482
spatial_stratified,0.02,89,20260814,21,1018,-0.0959770905501,0.232399421474,0.328376512024,0.517301162265,0.517301162265,0.397390139821,0.450659415886,1175.27823239,980.477440152,-194.800792237
spatial_stratified,0.02,90,20260815,21,1018,-0.0839363933771,0.22659813825,0.310534531627,0.521715958682,0.521715958682,0.400617230976,0.449481412796,1175.25948601,974.875036219,-200.384449791
spatial_stratified,0.02,91,20260816,21,1018,-0.0866961430018,0.246342905059,0.333039048061,0.519634655023,0.519634655023,0.398997827135,0.455547936421,1176.62416981,959.831250364,-216.792919445
spatial_stratified,0.02,92,20260817,21,1018,-0.0952935368336,0.249727045858,0.345020582691,0.516842056061,0.516842056061,0.396353758535,0.454424954311,1175.5920911,962.796892986,-212.795198114
spatial_stratified,0.02,93,20260818,21,1018,-0.0969539197887,0.238886956344,0.335840876132,0.517188543868,0.517188543868,0.396803969312,0.451422333743,1174.90359406,972.665626957,-202.237967105
spatial_stratified,0.02,94,20260819,21,1018,-0.0883927483189,0.235835162056,0.324227910375,0.520108919408,0.520108919408,0.399724918426,0.452793059707,1176.10522642,978.129969908,-197.975256515
spatial_stratified,0.02,95,20260820,21,1018,-0.0844482389855,0.248403998717,0.332852237703,0.520597862193,0.520597862193,0.399999279089,0.456421025136,1176.69555132,959.558463961,-217.137087362
spatial_stratified,0.02,96,20260821,21,1018,-0.10225639203,0.221700818219,0.323957210249,0.514004332664,0.514004332664,0.393583972426,0.446397188457,1176.11664778,981.090823267,-195.025824512
spatial_stratified,0.02,97,20260822,21,1018,-0.103230768713,0.208850618709,0.312081387423,0.514382614436,0.514382614436,0.393510915931,0.442250708974,1176.93673519,986.159290971,-190.777444222
spatial_stratified,0.02,98,20260823,21,1018,-0.08680941361,0.232627150279,0.319436563889,0.520529450525,0.520529450525,0.400111707974,0.452580711502,1175.79810055,966.019610566,-209.778489982
spatial_stratified,0.02,99,20260824,21,1018,-0.0916580596769,0.227997464122,0.319655523799,0.518225631054,0.518225631054,0.39747757914,0.4474974849,1178.42930921,992.169146806,-186.260162399
spatial_stratified,0.02,100,20260825,21,1018,-0.0870549322992,0.251484557186,0.338539489486,0.519870058443,0.519870058443,0.398976318407,0.456336162515,1175.469132,959.644634319,-215.824497683
spatial_stratified,0.02,101,20260826,21,1018,-0.08743347497,0.25532976401,0.34276323898,0.518828232497,0.518828232497,0.398605227223,0.456841436182,1177.53338593,956.224932657,-221.308453274
spatial_stratified,0.02,102,20260827,21,1018,-0.0971575799508,0.242278339028,0.339435918979,0.515976912833,0.515976912833,0.395593152451,0.452326440622,1178.31289912,968.971897123,-209.341002002
spatial_stratified,0.02,103,20260828,21,1018,-0.097340181019,0.202363100403,0.299703281422,0.516928863255,0.516928863255,0.396179696035,0.441733952632,1176.84701505,991.884242987,-184.962772059
spatial_stratified,0.02,104,20260829,21,1018,-0.0929363631619,0.22812793059,0.321064293752,0.520196296765,0.520196296765,0.399488957716,0.452353424765,1176.02281366,982.321195058,-193.7016186
spatial_stratified,0.02,105,20260830,21,1018,-0.0836235907043,0.239616068821,0.323239659525,0.521212098545,0.521212098545,0.400798802056,0.453795184413,1175.56939039,964.153705174,-211.415685218
spatial_stratified,0.02,106,20260831,21,1018,-0.0846307142987,0.254409766015,0.339040480314,0.522109772209,0.522109772209,0.401166018662,0.458729419797,1174.91806099,962.436171766,-212.481889222
spatial_stratified,0.02,107,20260832,21,1018,-0.0901526673368,0.246745882377,0.336898549714,0.519052523704,0.519052523704,0.398663831725,0.45456020738,1174.97583978,972.368608676,-202.607231106
spatial_stratified,0.02,108,20260833,21,1018,-0.0944912395146,0.239735144559,0.334226384073,0.517431812243,0.517431812243,0.397077644957,0.453605127033,1176.70859228,962.640403895,-214.068188382
spatial_stratified,0.02,109,20260834,21,1018,-0.094908711374,0.23566203054,0.330570741914,0.516311355626,0.516311355626,0.395563727153,0.450484969146,1176.76439017,977.251014279,-199.51337589
spatial_stratified,0.02,110,20260835,21,1018,-0.0885374250855,0.245706088661,0.334243513746,0.519686672553,0.519686672553,0.399206881025,0.454501814913,1175.77814931,968.596472183,-207.181677131
spatial_stratified,0.02,111,20260836,21,1018,-0.0876395698291,0.247645619578,0.335285189407,0.520973393744,0.520973393744,0.399438173826,0.456747731721,1177.45725437,971.85131055,-205.605943825
spatial_stratified,0.02,112,20260837,21,1018,-0.0838947985801,0.222205426445,0.306100225025,0.520914651647,0.520914651647,0.400377294175,0.447050044524,1173.72627273,976.257105677,-197.469167052
spatial_stratified,0.02,113,20260838,21,1018,-0.0927193369672,0.23807036859,0.330789705558,0.51853951804,0.51853951804,0.398045939605,0.452614082245,1178.47101238,973.280577436,-205.190434942
spatial_stratified,0.02,114,20260839,21,1018,-0.0891465843824,0.221519333127,0.310665917509,0.522076114229,0.522076114229,0.400862107223,0.44826441231,1174.56282753,992.139820024,-182.423007511
spatial_stratified,0.02,115,20260840,21,1018,-0.09499589268,0.214741342072,0.309737234752,0.517961234689,0.517961234689,0.397505093603,0.446038166296,1176.63406075,1001.29529457,-175.338766173
spatial_stratified,0.02,116,20260841,21,1018,-0.0882772918721,0.220238065416,0.308515357288,0.520340983745,0.520340983745,0.399904953178,0.44794546957,1174.00355645,1006.79460488,-167.208951571
spatial_stratified,0.02,117,20260842,21,1018,-0.0939709851528,0.226492412306,0.320463397458,0.518308503732,0.518308503732,0.398019485237,0.448474528774,1175.5211027,982.362876457,-193.158226244
spatial_stratified,0.02,118,20260843,21,1018,-0.0896885638969,0.246517018012,0.336205581909,0.517570123118,0.517570123118,0.39781419376,0.454756752842,1176.73038974,955.490554714,-221.239835029
spatial_stratified,0.02,119,20260844,21,1018,-0.0851053850623,0.242021823691,0.327127208753,0.519446352999,0.519446352999,0.399212380449,0.452818772145,1175.08777094,955.393224591,-219.694546348
spatial_stratified,0.02,120,20260845,21,1018,-0.0858647360107,0.255362523955,0.341227259966,0.521977573334,0.521977573334,0.401232260212,0.458924193998,1175.68434041,957.887498752,-217.796841653
spatial_stratified,0.02,121,20260846,21,1018,-0.0921754506955,0.242643691465,0.334819142161,0.518009603254,0.518009603254,0.397914713515,0.453758813942,1174.8884694,958.177710859,-216.710758538
spatial_stratified,0.02,122,20260847,21,1018,-0.0882643548959,0.233254710218,0.321519065114,0.519979576819,0.519979576819,0.399180783994,0.451651886976,1177.38552821,984.055779103,-193.329749111
spatial_stratified,0.02,123,20260848,21,1018,-0.093705403068,0.23684818578,0.330553588848,0.518261134999,0.518261134999,0.397465892529,0.452258724407,1176.76138126,971.739792571,-205.021588686
spatial_stratified,0.02,124,20260849,21,1018,-0.0923554504046,0.250105320644,0.342460771049,0.51685245077,0.51685245077,0.396600585897,0.454930318377,1177.20297001,962.165256989,-215.037713017
spatial_stratified,0.02,125,20260850,21,1018,-0.0957241609938,0.218012544022,0.313736705016,0.518694995804,0.518694995804,0.397884607339,0.44690234522,1176.22050571,991.433443368,-184.787062344
spatial_stratified,0.02,126,20260851,21,1018,-0.0942051457531,0.216583764953,0.310788910706,0.519386722297,0.519386722297,0.398517725987,0.448091294946,1174.86036499,979.630586176,-195.229778819
spatial_stratified,0.02,127,20260852,21,1018,-0.0966022163655,0.248326461945,0.344928678311,0.51517806375,0.51517806375,0.395396919357,0.452893287353,1177.10888655,960.416422477,-216.692464077
spatial_stratified,0.02,128,20260853,21,1018,-0.0932203647539,0.255621534282,0.348841899036,0.516918422664,0.516918422664,0.396884770862,0.456223472368,1176.69276509,961.630683284,-215.06208181
spatial_stratified,0.02,129,20260854,21,1018,-0.0989416647912,0.205563101489,0.30450476628,0.517572577103,0.517572577103,0.397762111749,0.444459609575,1176.24526461,1006.75573075,-169.48953386
spatial_stratified,0.02,130,20260855,21,1018,-0.0915821497084,0.212675685946,0.304257835655,0.521762465467,0.521762465467,0.400525732072,0.447722769048,1174.26715558,997.265583107,-177.001572477
spatial_stratified,0.02,131,20260856,21,1018,-0.0952196034532,0.214875324768,0.310094928221,0.517156159885,0.517156159885,0.39743894975,0.44350712267,1175.51446872,992.70543218,-182.80903654
spatial_stratified,0.02,132,20260857,21,1018,-0.0919104413873,0.24154605975,0.333456501137,0.5185880312,0.5185880312,0.398683237783,0.453969014528,1174.0683847,962.367715268,-211.700669429
spatial_stratified,0.02,133,20260858,21,1018,-0.0903567654401,0.243055265025,0.333412030465,0.519088628412,0.519088628412,0.398445737501,0.454895270145,1178.29998614,973.172827265,-205.12715887
spatial_stratified,0.02,134,20260859,21,1018,-0.092350940929,0.236811712515,0.329162653444,0.517619822253,0.517619822253,0.397490606841,0.452142600487,1177.93425565,972.662644081,-205.271611564
spatial_stratified,0.02,135,20260860,21,1018,-0.086192410006,0.255030970089,0.341223380095,0.518373500728,0.518373500728,0.398092470609,0.456573701098,1177.40478903,957.985680475,-219.419108554
spatial_stratified,0.02,136,20260861,21,1018,-0.0863339441652,0.255029281766,0.341363225932,0.521692554814,0.521692554814,0.400877994225,0.459177522025,1176.72416869,962.831437971,-213.892730724
spatial_stratified,0.02,137,20260862,21,1018,-0.0863007204762,0.248194779498,0.334495499974,0.520609417115,0.520609417115,0.399547465442,0.455248087608,1176.65812851,968.804798381,-207.853330127
spatial_stratified,0.02,138,20260863,21,1018,-0.0924281138449,0.218985214745,0.311413328589,0.518373337171,0.518373337171,0.397531963343,0.44578110633,1175.54372725,995.087584725,-180.456142528
spatial_stratified,0.02,139,20260864,21,1018,-0.0840258103613,0.21189087969,0.295916690051,0.52043081508,0.52043081508,0.399316096376,0.444452781102,1176.29551334,990.400065556,-185.895447784
spatial_stratified,0.02,140,20260865,21,1018,-0.092224138132,0.246550163767,0.338774301899,0.517014203947,0.517014203947,0.397154897816,0.45409119224,1177.1573194,964.73433481,-212.422984594
spatial_stratified,0.02,141,20260866,21,1018,-0.0841328625899,0.253276382277,0.337409244867,0.519660970187,0.519660970187,0.398875344598,0.457385058782,1175.85571675,954.336520281,-221.519196468
spatial_stratified,0.02,142,20260867,21,1018,-0.094588086236,0.232783071179,0.327371157415,0.517214187395,0.517214187395,0.397084772732,0.450887774963,1176.66440827,975.719229689,-200.945178585
spatial_stratified,0.02,143,20260868,21,1018,-0.0863116652568,0.238129186307,0.324440851564,0.519796604462,0.519796604462,0.400305342255,0.453267015714,1175.96832249,968.605600068,-207.362722419
spatial_stratified,0.02,144,20260869,21,1018,-0.0863257996762,0.251508271105,0.337834070781,0.518603481729,0.518603481729,0.398201709301,0.455440969344,1176.81849399,962.042420933,-214.776073053
spatial_stratified,0.02,145,20260870,21,1018,-0.0921412619367,0.244005927828,0.336147189765,0.517357272669,0.517357272669,0.397831666099,0.455739200418,1175.50757813,961.831841822,-213.675736305
spatial_stratified,0.02,146,20260871,21,1018,-0.084266814756,0.250631583602,0.334898398358,0.519978851732,0.519978851732,0.399711271742,0.456069876473,1176.30271789,956.382106847,-219.920611046
spatial_stratified,0.02,147,20260872,21,1018,-0.0896394372951,0.252891735621,0.342531172916,0.518828085801,0.518828085801,0.39884195819,0.456411590435,1175.90302524,962.63969065,-213.263334592
spatial_stratified,0.02,148,20260873,21,1018,-0.0862591914438,0.246536801682,0.332795993126,0.520347195712,0.520347195712,0.399745735363,0.456908847686,1176.63871986,966.483698989,-210.155020876
spatial_stratified,0.02,149,20260874,21,1018,-0.0922755733541,0.238404629354,0.330680202708,0.519970373845,0.519970373845,0.398755843213,0.453531012825,1176.3269167,972.189322894,-204.137593801
spatial_stratified,0.02,150,20260875,21,1018,-0.0945803969675,0.246645110259,0.341225507226,0.517316974824,0.517316974824,0.39731545451,0.453796342875,1175.64418213,957.126584544,-218.517597589
spatial_stratified,0.02,151,20260876,21,1018,-0.0848361899766,0.253375647194,0.338211837171,0.520402552421,0.520402552421,0.40058015387,0.457632788811,1175.43011598,954.348786317,-221.081329664
spatial_stratified,0.02,152,20260877,21,1018,-0.0936040664833,0.200963195681,0.294567262164,0.519361099186,0.519361099186,0.398446826129,0.44215993759,1175.88683171,1012.76674145,-163.120090258
spatial_stratified,0.02,153,20260878,21,1018,-0.0823077923714,0.236117398273,0.318425190644,0.521075584963,0.521075584963,0.40044013723,0.453528693345,1175.55036217,969.739065726,-205.811296441
spatial_stratified,0.02,154,20260879,21,1018,-0.0859962841562,0.237053676861,0.323049961018,0.519896923074,0.519896923074,0.399422974735,0.452758568544,1176.78299904,982.215750849,-194.567248192
spatial_stratified,0.02,155,20260880,21,1018,-0.0916718475589,0.224839708984,0.316511556543,0.520098498248,0.520098498248,0.39942238505,0.450583303988,1175.89159989,988.729785518,-187.16181437
spatial_stratified,0.02,156,20260881,21,1018,-0.0968768430797,0.225773314502,0.322650157582,0.514815436828,0.514815436828,0.395051117114,0.446054638611,1173.88105208,965.610502696,-208.270549385
spatial_stratified,0.02,157,20260882,21,1018,-0.0935630403928,0.225005122178,0.318568162571,0.518821633848,0.518821633848,0.398737278066,0.449337717491,1175.3147641,990.163297748,-185.151466356
spatial_stratified,0.02,158,20260883,21,1018,-0.0912567728613,0.242085138048,0.333341910909,0.518606952294,0.518606952294,0.398152122269,0.453859600553,1176.78899045,967.193260495,-209.595729956
spatial_stratified,0.02,159,20260884,21,1018,-0.0925711381343,0.246984545168,0.339555683302,0.518378171623,0.518378171623,0.397741044474,0.455172739288,1176.42380086,960.330988747,-216.09281211
spatial_stratified,0.02,160,20260885,21,1018,-0.0885999305422,0.240419132147,0.329019062689,0.520725143512,0.520725143512,0.399069012003,0.454101464452,1177.00381148,972.869138983,-204.134672493
spatial_stratified,0.02,161,20260886,21,1018,-0.0945751153851,0.19490440385,0.289479519235,0.520149441376,0.520149441376,0.398631950126,0.443303821294,1175.44404275,1011.11710229,-164.326940466
spatial_stratified,0.02,162,20260887,21,1018,-0.0916798198266,0.234953162098,0.326632981925,0.518907315176,0.518907315176,0.398568215787,0.451442908926,1174.01802162,985.507691886,-188.510329739
spatial_stratified,0.02,163,20260888,21,1018,-0.088801784797,0.23006647369,0.318868258487,0.52040724253,0.52040724253,0.399523681773,0.452551964172,1177.42631373,972.909120085,-204.517193646
spatial_stratified,0.02,164,20260889,21,1018,-0.0942458350028,0.252884354911,0.347130189914,0.518282049459,0.518282049459,0.397865947376,0.456588369484,1175.6991052,959.351305545,-216.347799653
spatial_stratified,0.02,165,20260890,21,1018,-0.0919176893378,0.24512300254,0.337040691878,0.518509698037,0.518509698037,0.398162551419,0.455041383614,1176.03523779,963.100068249,-212.935169539
spatial_stratified,0.02,166,20260891,21,1018,-0.0893282485631,0.21464283446,0.303971083023,0.52077957912,0.52077957912,0.400533455147,0.446898736606,1172.84477898,983.849068393,-188.995710584
spatial_stratified,0.02,167,20260892,21,1018,-0.0912926332877,0.246474368911,0.337767002198,0.517219812493,0.517219812493,0.397138629897,0.454177256742,1176.52575363,958.793628771,-217.732124863
spatial_stratified,0.02,168,20260893,21,1018,-0.086847975092,0.223975886658,0.31082386175,0.520936504955,0.520936504955,0.400323443061,0.451535051211,1174.24695136,975.692087897,-198.554863468
spatial_stratified,0.02,169,20260894,21,1018,-0.086605405078,0.255640400863,0.342245805941,0.521478309245,0.521478309245,0.400182674767,0.458567266831,1175.01074585,951.697332952,-223.313412897
spatial_stratified,0.02,170,20260895,21,1018,-0.0931552231858,0.242378359754,0.33553358294,0.517208496431,0.517208496431,0.397116652108,0.452879767256,1175.7361064,970.627845746,-205.108260651
spatial_stratified,0.02,171,20260896,21,1018,-0.0931230236262,0.248175391684,0.34129841531,0.51757956105,0.51757956105,0.397668361552,0.455854180245,1175.73831147,960.372937069,-215.365374403
spatial_stratified,0.02,172,20260897,21,1018,-0.0918708642778,0.244620755098,0.336491619376,0.517749746714,0.517749746714,0.397412186291,0.452681737115,1176.9929967,956.041401716,-220.951594982
spatial_stratified,0.02,173,20260898,21,1018,-0.0943004320506,0.245585745597,0.339886177647,0.515674751501,0.515674751501,0.396186707207,0.452800111623,1177.16783217,953.261132167,-223.906700005
spatial_stratified,0.02,174,20260899,21,1018,-0.0908896222673,0.244999367922,0.335888990189,0.519004221088,0.519004221088,0.39862209113,0.454359497883,1175.28078656,970.725360201,-204.555426361
spatial_stratified,0.02,175,20260900,21,1018,-0.0872068041624,0.257629971583,0.344836775746,0.518947583255,0.518947583255,0.39858963135,0.457560685042,1178.03066179,950.264719835,-227.76594196
spatial_stratified,0.02,176,20260901,21,1018,-0.0940593814852,0.232082808632,0.326142190117,0.518867568083,0.518867568083,0.398187914551,0.450475255453,1174.7477932,974.718145423,-200.02964778
spatial_stratified,0.02,177,20260902,21,1018,-0.0878679992712,0.24328246831,0.331150467581,0.520373833072,0.520373833072,0.399143777411,0.455064237031,1177.75440377,971.886697899,-205.86770587
spatial_stratified,0.02,178,20260903,21,1018,-0.0880382587842,0.241062918739,0.329101177523,0.519155238482,0.519155238482,0.398957566058,0.452854253213,1175.81231516,978.013691126,-197.798624035
spatial_stratified,0.02,179,20260904,21,1018,-0.0874180751325,0.24293190352,0.330349978652,0.520613936586,0.520613936586,0.399666930192,0.455924353953,1174.91319382,959.300248769,-215.612945052
spatial_stratified,0.02,180,20260905,21,1018,-0.0885245650117,0.225276456326,0.313801021337,0.521403391264,0.521403391264,0.400731178385,0.450273068999,1173.33767801,991.559014916,-181.77866309
spatial_stratified,0.02,181,20260906,21,1018,-0.0870582266522,0.245718398066,0.332776624718,0.520152895944,0.520152895944,0.399316764524,0.455558231573,1175.71531638,965.075834919,-210.639481458
spatial_stratified,0.02,182,20260907,21,1018,-0.0864310815349,0.237465939323,0.323897020858,0.520777036657,0.520777036657,0.399504244414,0.453579531659,1177.78162794,973.372364899,-204.409263039
spatial_stratified,0.02,183,20260908,21,1018,-0.092407250562,0.246769038286,0.339176288848,0.520568371662,0.520568371662,0.399964810466,0.457004418806,1174.94957823,970.925375567,-204.024202659
spatial_stratified,0.02,184,20260909,21,1018,-0.0900376103441,0.234508003736,0.324545614081,0.518468449833,0.518468449833,0.398378609992,0.451416687984,1174.70393574,965.203619006,-209.500316729
spatial_stratified,0.02,185,20260910,21,1018,-0.0883955316236,0.233718815772,0.322114347396,0.520009040526,0.520009040526,0.399769363959,0.454118346087,1174.41033573,976.779068946,-197.631266787
spatial_stratified,0.02,186,20260911,21,1018,-0.0837776686421,0.250285734096,0.334063402738,0.520325319716,0.520325319716,0.399849030104,0.456044197523,1175.36072817,951.405286222,-223.955441952
spatial_stratified,0.02,187,20260912,21,1018,-0.0920053485744,0.236231592893,0.328236941467,0.517651514633,0.517651514633,0.397305835202,0.450964653258,1177.34074663,959.103329988,-218.237416645
spatial_stratified,0.02,188,20260913,21,1018,-0.0858487365932,0.22143928593,0.307288022523,0.519820727887,0.519820727887,0.399047564981,0.449181211278,1175.40658311,983.210302033,-192.196281081
spatial_stratified,0.02,189,20260914,21,1018,-0.0926479497491,0.207135210406,0.299783160155,0.52183175755,0.52183175755,0.400573735822,0.445848478723,1175.82704248,1010.42212963,-165.404912845
spatial_stratified,0.02,190,20260915,21,1018,-0.0863452378285,0.243094716542,0.32943995437,0.520687297538,0.520687297538,0.400078381669,0.45603742766,1174.67000398,960.383452522,-214.286551462
spatial_stratified,0.02,191,20260916,21,1018,-0.0917047282201,0.241430413851,0.333135142071,0.517781585238,0.517781585238,0.397785740222,0.454130369991,1176.84992405,970.678490915,-206.171433134
spatial_stratified,0.02,192,20260917,21,1018,-0.084853906952,0.246199006628,0.33105291358,0.520849223219,0.520849223219,0.399904197625,0.455868786251,1175.74074527,957.588678546,-218.152066727
spatial_stratified,0.02,193,20260918,21,1018,-0.0855360619352,0.25199359885,0.337529660785,0.520127339311,0.520127339311,0.399646672915,0.457398491939,1176.54182975,958.730512701,-217.811317047
spatial_stratified,0.02,194,20260919,21,1018,-0.0882298494783,0.245321426731,0.333551276209,0.520831288328,0.520831288328,0.39959596551,0.455870400615,1176.14471979,959.21568711,-216.929032677
spatial_stratified,0.02,195,20260920,21,1018,-0.0853719503913,0.227429364077,0.312801314468,0.522344100402,0.522344100402,0.401201424862,0.450826225451,1173.62461617,997.748573519,-175.876042652
spatial_stratified,0.02,196,20260921,21,1018,-0.092494890649,0.246031174448,0.338526065097,0.518026608853,0.518026608853,0.397836458652,0.454720018087,1176.07331839,963.930728545,-212.142589847
spatial_stratified,0.02,197,20260922,21,1018,-0.0870704071332,0.24715122971,0.334221636843,0.519512084498,0.519512084498,0.399029592428,0.455303983589,1175.10413617,961.021849479,-214.082286692
spatial_stratified,0.02,198,20260923,21,1018,-0.0929553141184,0.197690883627,0.290646197745,0.518537062664,0.518537062664,0.398382568565,0.442181107194,1174.62712564,1004.92000815,-169.707117488
spatial_stratified,0.02,199,20260924,21,1018,-0.0907651314766,0.241696639989,0.332461771465,0.516916894218,0.516916894218,0.397117513172,0.453052015136,1176.03163895,956.546708414,-219.484930532
spatial_stratified,0.05,0,20260725,52,987,-0.0802493524902,0.258415656182,0.338665008673,0.521950862918,0.521950862918,0.401019798716,0.460122521342,1174.57974644,950.679655745,-223.900090695
spatial_stratified,0.05,1,20260726,52,987,-0.0887611299558,0.264957216093,0.353718346049,0.520226577831,0.520226577831,0.399418152547,0.460900079594,1176.28035306,954.520786791,-221.759566268
spatial_stratified,0.05,2,20260727,52,987,-0.0833337378142,0.266058536324,0.349392274138,0.52263211505,0.52263211505,0.401194944087,0.462623130763,1178.70623627,952.30410191,-226.402134358
spatial_stratified,0.05,3,20260728,52,987,-0.0961040640672,0.255047633296,0.351151697363,0.515668989617,0.515668989617,0.39581992992,0.455910209187,1178.22154396,952.442575223,-225.778968737
spatial_stratified,0.05,4,20260729,52,987,-0.0905959130003,0.258915564615,0.349511477615,0.520270714948,0.520270714948,0.399880132203,0.460084494657,1173.00880769,952.453458367,-220.555349327
spatial_stratified,0.05,5,20260730,52,987,-0.0949368056972,0.253858046994,0.348794852691,0.518368001666,0.518368001666,0.397041555945,0.456392415459,1177.6720018,958.548711091,-219.123290709
spatial_stratified,0.05,6,20260731,52,987,-0.0733034677541,0.250165106349,0.323468574104,0.52215944572,0.52215944572,0.40168147214,0.456951734736,1172.86841835,961.10842377,-211.759994581
spatial_stratified,0.05,7,20260732,52,987,-0.0853265905577,0.259115898529,0.344442489086,0.520582191703,0.520582191703,0.399072191396,0.458883738438,1177.68656672,958.149511628,-219.537055093
spatial_stratified,0.05,8,20260733,52,987,-0.0935918730366,0.25924141957,0.352833292606,0.519071294719,0.519071294719,0.398755770575,0.459042847966,1174.51742649,951.610758076,-222.906668411
spatial_stratified,0.05,9,20260734,52,987,-0.0866761114898,0.25925585817,0.34593196966,0.520174103629,0.520174103629,0.399546750423,0.459647768454,1173.33454024,958.23352925,-215.101010994
spatial_stratified,0.05,10,20260735,52,987,-0.0947033836194,0.253559514277,0.348262897897,0.515825925687,0.515825925687,0.395316186747,0.455012420594,1177.82246377,954.454196318,-223.36826745
spatial_stratified,0.05,11,20260736,52,987,-0.0857168297707,0.258809136184,0.344525965954,0.519008959809,0.519008959809,0.399557257032,0.458613714989,1176.15178533,962.487404808,-213.664380518
spatial_stratified,0.05,12,20260737,52,987,-0.0828226450754,0.265068577879,0.347891222954,0.523372554421,0.523372554421,0.402558905767,0.463041494923,1175.60919943,956.535152422,-219.074047003
spatial_stratified,0.05,13,20260738,52,987,-0.0972736692209,0.25304039058,0.3503140598,0.514495745639,0.514495745639,0.395381425826,0.454441729141,1175.68705679,959.184292352,-216.502764439
spatial_stratified,0.05,14,20260739,52,987,-0.0981148811307,0.2534474375,0.351562318631,0.516199291746,0.516199291746,0.396305004058,0.455591640273,1175.18311437,954.531209857,-220.651904512
