analysis_id,analysis_class,evidence_status,arm,split,patient,pathway,n,hh_count,ll_count,hl_count,lh_count,neutral_count,isolated_count,hotspot_definition,computation_status,reason
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,JFX,tls,203,74,54,41,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,JFX,toxic,203,58,44,56,45,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Angiogenesis,337,100,88,73,76,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Apoptosis,337,116,52,81,88,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Coagulation,337,126,75,72,64,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Complement,337,127,86,70,54,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,DNA_Damage_Response,337,84,67,93,93,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,E2F_Targets,337,100,82,78,77,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,ECM_Organization,337,102,101,64,70,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Fibrosis,337,103,93,80,61,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,G2M_Checkpoint,337,83,89,93,72,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Glycolysis,337,119,77,72,69,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,IL6_JAK_STAT3,337,89,80,86,82,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Inflammatory_Response,337,126,83,62,66,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Interferon_Alpha,337,123,109,57,48,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,MYC_Targets,337,113,84,67,73,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Mitotic_Spindle,337,108,73,78,78,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Oxidative_Phosphorylation,337,126,90,62,59,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,P53_Pathway,337,100,82,76,79,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Reactive_Oxygen_Species,337,106,77,87,67,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,TNF_Signaling,337,110,75,71,81,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Unfolded_Protein_Response,337,97,75,86,79,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,Wound_Healing,337,92,91,71,83,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,emt,337,99,75,89,74,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,hypoxia,337,116,72,77,72,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,icp,337,147,31,83,76,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,ifng,337,145,77,51,64,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,mTOR_Signaling,337,98,87,80,72,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,mhc,337,70,159,54,54,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,tgfb,337,112,67,86,72,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,tls,337,107,104,62,64,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,LMZ12939,toxic,337,126,58,84,69,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Angiogenesis,118,42,31,25,20,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Apoptosis,118,24,30,34,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Coagulation,118,40,36,18,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Complement,118,37,29,24,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,DNA_Damage_Response,118,30,38,32,18,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,E2F_Targets,118,30,39,26,23,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,ECM_Organization,118,47,38,16,17,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Fibrosis,118,49,42,14,13,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,G2M_Checkpoint,118,26,38,28,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Glycolysis,118,44,33,19,22,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,IL6_JAK_STAT3,118,21,38,35,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Inflammatory_Response,118,44,32,19,23,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Interferon_Alpha,118,32,41,27,18,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,MYC_Targets,118,31,29,30,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Mitotic_Spindle,118,29,40,27,22,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Oxidative_Phosphorylation,118,33,31,29,25,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,P53_Pathway,118,35,36,26,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Reactive_Oxygen_Species,118,32,36,27,23,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,TNF_Signaling,118,26,30,29,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Unfolded_Protein_Response,118,28,39,23,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,Wound_Healing,118,41,39,19,19,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,emt,118,39,36,22,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,hypoxia,118,36,26,30,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,icp,118,38,30,25,25,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,ifng,118,35,47,20,16,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,mTOR_Signaling,118,25,32,32,29,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,mhc,118,16,60,21,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,tgfb,118,42,42,14,20,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,tls,118,39,21,25,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,TGC,toxic,118,42,42,20,14,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Angiogenesis,161,49,33,39,40,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Apoptosis,161,51,52,31,27,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Coagulation,161,45,43,34,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Complement,161,48,45,39,29,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,DNA_Damage_Response,161,57,37,32,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,E2F_Targets,161,54,51,26,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,ECM_Organization,161,48,43,38,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Fibrosis,161,47,43,38,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,G2M_Checkpoint,161,46,66,27,22,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Glycolysis,161,36,45,38,42,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,IL6_JAK_STAT3,161,37,39,43,42,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Inflammatory_Response,161,51,51,31,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Interferon_Alpha,161,50,53,28,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,MYC_Targets,161,40,48,39,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Mitotic_Spindle,161,55,58,23,25,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Oxidative_Phosphorylation,161,44,58,30,29,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,P53_Pathway,161,43,33,37,48,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Reactive_Oxygen_Species,161,45,41,36,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,TNF_Signaling,161,39,47,41,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Unfolded_Protein_Response,161,38,33,45,45,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,Wound_Healing,161,46,41,40,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,emt,161,46,41,40,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,hypoxia,161,48,50,32,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,icp,161,63,29,37,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,ifng,161,47,41,32,41,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,mTOR_Signaling,161,44,44,33,40,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,mhc,161,36,63,29,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,tgfb,161,46,51,31,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,tls,161,76,21,30,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,XSL,toxic,161,60,29,33,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Angiogenesis,114,32,30,23,28,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Apoptosis,114,31,31,26,25,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Coagulation,114,37,41,18,17,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Complement,114,31,38,26,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,DNA_Damage_Response,114,21,47,25,20,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,E2F_Targets,114,25,40,25,23,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,ECM_Organization,114,33,36,24,20,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Fibrosis,114,35,41,23,14,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,G2M_Checkpoint,114,33,37,23,20,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Glycolysis,114,37,27,19,30,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,IL6_JAK_STAT3,114,40,28,20,25,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Inflammatory_Response,114,54,26,15,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Interferon_Alpha,114,26,30,27,30,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,MYC_Targets,114,33,14,32,34,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Mitotic_Spindle,114,30,38,24,21,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Oxidative_Phosphorylation,114,31,30,24,28,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,P53_Pathway,114,44,23,19,27,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Reactive_Oxygen_Species,114,31,44,22,16,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,TNF_Signaling,114,49,31,13,20,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Unfolded_Protein_Response,114,37,27,24,25,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,Wound_Healing,114,34,38,21,20,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,emt,114,28,31,27,27,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,hypoxia,114,41,23,23,26,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,icp,114,36,25,27,25,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,ifng,114,36,26,24,27,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,mTOR_Signaling,114,26,34,27,26,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,mhc,114,48,27,17,21,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,tgfb,114,23,36,28,26,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,tls,114,48,26,21,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,internal_val,ZHZ,toxic,114,38,18,28,29,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Angiogenesis,1039,396,313,169,161,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Apoptosis,1039,270,358,221,190,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Coagulation,1039,327,346,190,176,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Complement,1039,325,476,137,101,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,DNA_Damage_Response,1039,279,381,209,170,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,E2F_Targets,1039,308,378,192,161,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,ECM_Organization,1039,316,391,176,156,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Fibrosis,1039,320,399,159,161,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,G2M_Checkpoint,1039,269,387,204,179,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Glycolysis,1039,334,379,157,169,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,IL6_JAK_STAT3,1039,266,395,199,179,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Inflammatory_Response,1039,458,323,118,140,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Interferon_Alpha,1039,321,479,125,114,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,MYC_Targets,1039,287,342,220,190,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
