analysis_id,analysis_class,evidence_status,arm,split,pathway,aggregation,n_patients,n_spots,pcc,ccc,z_rmse,raw_r2,spearman,pcc_minus_ccc,pcc_squared_minus_raw_r2,z_mse,bias_squared,scale_mismatch_squared,decorrelation_component,decomposition_sum,decomposition_residual
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Complement,patient_balanced_mean,1,1039,0.3611127711743996,0.17866716786612852,1.336380077531779,-1.6813795692508857,0.37488496651918013,0.1824456033082711,1.81178200275614,1.7859117116238432,1.0739307819787027,0.024648376020813004,0.6873325536243274,1.785911711623843,2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,DNA_Damage_Response,patient_balanced_mean,1,1039,0.5029963524706317,0.3475438502425346,0.8689456299362476,-0.13678573909060843,0.44386365066112143,0.1554525022280971,0.3897910696893684,0.7550665077853022,0.2524033282991784,0.10525369623153545,0.3974094832545886,0.7550665077853025,-3.3306690738754696e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,E2F_Targets,patient_balanced_mean,1,1039,0.6252109250072867,0.47580309098712453,0.7273040894000243,0.0088305334742943,0.5427337933531361,0.14940783402016217,0.3820581672741728,0.5289712384579986,0.19915473918496432,0.04199367742146603,0.28782282185156816,0.5289712384579985,1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,ECM_Organization,patient_balanced_mean,1,1039,0.7336366880113351,0.7141742585683417,0.448263104407281,0.5106677762535151,0.7436749452542484,0.019462429442993368,0.027555013742725842,0.20093981077285292,0.007237314022386465,0.011412764290014374,0.18228973246045202,0.20093981077285286,5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Fibrosis,patient_balanced_mean,1,1039,0.7180977186301425,0.7035192943424379,0.487888792850881,0.5060560718990523,0.7323567612768546,0.014578424287704617,0.009608261602762957,0.23803547418948987,1.783604918743036e-06,0.0162976415259559,0.22173604905861533,0.23803547418948998,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,G2M_Checkpoint,patient_balanced_mean,1,1039,0.6689297813447924,0.4189686416521186,1.0125054099217374,-0.1820992311398104,0.6355994921922308,0.2499611396926738,0.6295662835098021,1.0251672051207856,0.5451097134563819,0.11419639180536606,0.36586109985903803,1.0251672051207859,-2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Glycolysis,patient_balanced_mean,1,1039,0.6026406585638038,0.33836647725973173,0.7339624235968457,-0.5384279714686258,0.36612960481634227,0.26427418130407204,0.901603734822841,0.5387008392521555,0.3148285782587269,0.04221930101783918,0.18165295997558945,0.5387008392521555,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,IL6_JAK_STAT3,patient_balanced_mean,1,1039,0.5501614211820285,0.29446382920435255,0.7108476098750399,-0.30165909141602043,0.3284979400533484,0.25569759197767594,0.6043366807730497,0.5053043244650569,0.23336741104609268,0.09949920136442048,0.17243771205454395,0.5053043244650571,-2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Inflammatory_Response,patient_balanced_mean,1,1039,0.4466592132242263,0.3805765755973841,0.9121996001180216,0.18679513942836534,0.4780198749438848,0.06608263762684219,0.01270931332971953,0.8321081104554785,2.0888385011110792e-05,0.19872731101025845,0.6333599110602093,0.8321081104554788,-3.3306690738754696e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Interferon_Alpha,patient_balanced_mean,1,1039,0.20719821055075377,0.06087929220634616,1.1161000014032096,-2.513813884785724,0.1775524444400698,0.1463189183444076,2.5567449832411584,1.2456792131322447,0.8648074938140983,0.07188983567964216,0.30898188363850443,1.2456792131322447,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,MYC_Targets,patient_balanced_mean,1,1039,0.7705610382001689,0.673182225131342,0.41099474807070113,0.37862569234530297,0.5841352439390236,0.0973788130688269,0.21513862124681915,0.1689166829416991,0.05750720548318041,0.007809505292023075,0.10359997216649573,0.1689166829416992,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Mitotic_Spindle,patient_balanced_mean,1,1039,0.6303178945554658,0.4216523465827297,0.9609990878474507,-0.06685077816930951,0.5983887181598408,0.20866554797273612,0.46415142636614487,0.9235192468436323,0.4016389062044601,0.12698656641813785,0.39489377422103444,0.9235192468436324,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Oxidative_Phosphorylation,patient_balanced_mean,1,1039,0.7774502106103334,0.7404156830083796,0.4031242896019658,0.5968140052208439,0.6199120366189913,0.037034527601953804,0.007614824757207761,0.1625091928670896,0.002491969779964991,0.027329820136866884,0.13268740295025777,0.16250919286708965,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,P53_Pathway,patient_balanced_mean,1,1039,0.5512968319625433,0.30563753286469314,0.8592754789433512,-0.309978774098699,0.3205163368512409,0.24565929909785017,0.6139069710306357,0.7383543487133256,0.34556898726414276,0.12826511178783181,0.26452024966135107,0.7383543487133257,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Reactive_Oxygen_Species,patient_balanced_mean,1,1039,0.25949402214626155,0.13480966782291504,0.9094489958712078,-0.5503934189587072,0.15253350756683218,0.12468435432334651,0.6177305664883517,0.827097476091148,0.3069105186895689,0.1524245891960084,0.3677623682055707,0.827097476091148,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,TNF_Signaling,patient_balanced_mean,1,1039,0.29952457942955857,0.20582226623469513,0.7564302702261161,-0.27261633618856784,0.27116732663987975,0.09370231319486344,0.3623313098710218,0.572186753714355,0.1345738134310699,0.09081789639935857,0.3467950438839266,0.572186753714355,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Unfolded_Protein_Response,patient_balanced_mean,1,1039,0.5806793898170801,0.39573222370367106,0.6674638277104817,0.0677352582292311,0.4293548389167509,0.18494716611340906,0.2694532955291054,0.44550796130192766,0.1273214975941191,0.10749970257833943,0.21068676112946913,0.44550796130192766,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,Wound_Healing,patient_balanced_mean,1,1039,0.6320488808275306,0.6104245328657357,0.5103968063999252,0.33780963926891316,0.6414499482392131,0.02162434796179491,0.061676148486420834,0.2605048999832428,0.010246243644096244,0.012631682356306241,0.2376269739828403,0.2605048999832428,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,emt,patient_balanced_mean,1,1039,0.5842982933130625,0.5270794070679525,0.5341072907464082,0.13165840597467104,0.5941045341079834,0.05721888624510996,0.20974608959388658,0.2852705980284682,0.04936983866825091,0.009701058838041498,0.2261997005221758,0.2852705980284682,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,hypoxia,patient_balanced_mean,1,1039,0.358351986309283,0.32798733590793466,0.5859679378985198,0.024008389692032894,0.295580700822652,0.030364650401348336,0.10440775639977565,0.34335842424504354,0.0037277072866483047,0.03956639302182688,0.30006432393656834,0.34335842424504354,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,icp,patient_balanced_mean,1,1039,0.3133102339021332,0.17010526919755556,1.435631230831105,-0.2849485317035303,0.295343198196097,0.14320496470457764,0.3831118343713397,2.0610370309376336,0.5961393048026478,0.5389924720668264,0.92590525406816,2.0610370309376345,-8.881784197001252e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,ifng,patient_balanced_mean,1,1039,0.1827819989385098,0.1248441528606762,0.7981555622750222,-0.3063316995277421,0.17751525541669463,0.0579378460778336,0.33974095866369947,0.6370523015905567,0.11353861102588006,0.11719911776287226,0.4063145728018045,0.6370523015905568,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,mTOR_Signaling,patient_balanced_mean,1,1039,0.6585394594284442,0.5868843843187582,0.514566387446028,0.38445780168038146,0.4656541609124962,0.07165507510968594,0.049216417943926005,0.2647785670892558,0.02115815664974449,0.048580948226162046,0.1950394622133493,0.26477856708925585,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,mhc,patient_balanced_mean,1,1039,0.4934017014959407,0.41605101142352746,0.3769271424991154,0.22634000588272796,0.29864866752867303,0.07735069007241324,0.01710523315636142,0.14207407075254844,0.0023608711609026506,0.035781128974118954,0.10393207061752677,0.14207407075254838,5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,tgfb,patient_balanced_mean,1,1039,0.43777814070718846,0.33659544441598854,0.6080737129050655,0.13730896909895052,0.21322806928199506,0.10118269629119991,0.05434073138209239,0.369753640326152,0.02163557077644364,0.10718528642696278,0.24093278312274558,0.369753640326152,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,tls,patient_balanced_mean,1,1039,0.6736468940370053,0.5095313473511166,1.0521701470602387,0.405807545016423,0.4802470134423085,0.16411554668588868,0.0479925928292812,1.1070620183647641,0.0029089416278190623,0.5469839523883765,0.5571691243485685,1.107062018364764,2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,toxic,patient_balanced_mean,1,1039,0.3804627571093568,0.2878216443612222,1.084226067183091,0.12453855992243479,0.31785357600187797,0.09264111274813458,0.020213349624818633,1.1755461647593126,0.017551441061032725,0.38437125456591364,0.773623469132366,1.1755461647593124,2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,Angiogenesis,patient_balanced_mean,6,1078,0.7380289955297522,0.7165067002595212,0.5989647096666096,0.5473999823100223,0.6528819181707046,0.021522295270231046,0.015570870051461419,0.36815046117188494,0.006013688351871708,0.03598510123940263,0.32615167158061054,0.36815046117188494,4.625929269271485e-18
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,Apoptosis,patient_balanced_mean,6,1078,0.504098209105733,0.4465931245071275,0.5975234508270847,0.20997441335625608,0.4222553792068769,0.057505084598605455,0.06624947166969579,0.3604896737126026,0.0035378815008700513,0.07059175762629093,0.2863600345854415,0.36048967371260243,1.8503717077085943e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,Coagulation,patient_balanced_mean,6,1078,0.6795310669582776,0.6373710206136206,0.6789063322903447,0.4599992263895339,0.6528956854870404,0.042160046344657025,0.014999387116016047,0.47492905474451125,0.013687872466091424,0.07624218353056113,0.384998998747859,0.47492905474451147,-2.7292982688701767e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,Complement,patient_balanced_mean,6,1078,0.7203566304424335,0.6796740931244046,0.640397590995826,0.5180198945084244,0.6833465009266785,0.040682537318028844,0.01059031464673497,0.4253984552302487,0.00961232861139926,0.061049684992434565,0.35473644162641477,0.4253984552302487,9.251858538542972e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,DNA_Damage_Response,patient_balanced_mean,6,1078,0.5417893768782408,0.47927760332058583,0.6770087295263227,0.31952898783548767,0.50764108872182,0.06251177355765503,0.023662034626590032,0.46308684616364565,0.0057824890764117155,0.11655758930723349,0.34074676778,0.4630868461636453,3.0531133177191805e-16
