analysis_id,analysis_class,evidence_status,attempt_id,arm,analysis_card_id,task,seed,fold,split,n,n_positive,n_negative,auc,auprc,brier,calibration_intercept,calibration_slope,calibration_status,calibration_reason
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,42,0,validation,31,11,20,0.8681818181818183,0.8291528062580695,0.16233354063769562,1.1555401203392914,3.269115649131224,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,42,1,test,31,11,20,0.9545454545454546,0.9066738816738817,0.1180641544095421,1.1320779378369055,2.663089469902461,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,42,1,validation,31,11,20,0.9454545454545455,0.9295815295815297,0.10902959302553593,0.11234657174017224,2.864514647486025,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,42,2,test,31,11,20,0.7909090909090909,0.7975786839423202,0.14495978242036794,0.10903629554461707,1.0692049780044321,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,42,2,validation,31,11,20,0.85,0.8335080469769465,0.13814712819966737,-0.015039432802906719,1.2380245770767924,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,42,3,test,31,11,20,0.8863636363636365,0.8836857260386672,0.12221985146749684,0.6211615453883886,1.916140263071794,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,42,3,validation,31,11,20,0.8636363636363636,0.8641456582633054,0.12693726325234317,0.7910258791450214,1.6208242684170973,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,42,4,test,31,11,20,0.8227272727272728,0.8115980192532157,0.1454468238235071,0.15475197121888554,1.1004408487108113,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,42,4,validation,31,11,20,0.8909090909090909,0.8556998556998558,0.13184946169096262,0.7042747618606721,1.919527113479106,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,0,test,31,11,20,0.859090909090909,0.8359985973622337,0.13350542727854228,0.3808972492277792,1.496827053012341,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,0,validation,31,11,20,0.7409090909090909,0.7135024724945673,0.18088609238636147,0.40462365794683613,0.9687743216269967,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,1,test,31,11,20,0.9227272727272727,0.9069364978455887,0.10776283298789718,-0.18582303537195655,1.7479881873213046,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,1,validation,31,11,20,0.9363636363636364,0.8936674436674437,0.11757434819095947,0.21486244892172335,2.0402155507782793,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,2,test,31,11,20,0.8818181818181818,0.8511173170264079,0.1342073183501424,0.6094789851707336,2.2202525678892964,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,2,validation,31,11,20,0.8272727272727272,0.8213967405143876,0.1401788372667602,0.3708240484460292,1.6656869063501683,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,3,test,31,11,20,0.890909090909091,0.8435786435786436,0.13013306304134795,0.8287171156663126,2.172107164193164,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,3,validation,31,11,20,0.8681818181818182,0.8516958630594995,0.13084820237986913,0.20392000857327355,1.4910844935596252,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,4,test,31,11,20,0.5863636363636364,0.42462394507849055,0.23020328311399912,1.4767812872942352,5.3340558170035095,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A003,SPATIAL_IDENTITY,S2-SPATIAL-IDENTITY-001,pCR,61,4,validation,31,11,20,0.5181818181818182,0.45267749794065587,0.23135892155471804,-0.9577598159697818,-0.9025180470845339,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,0,test,31,15,16,0.8958333333333333,0.9028265107212474,0.15105582758701208,1.2114114058586787,1.4058980180073772,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,0,validation,31,15,16,0.875,0.8806443192120941,0.1542459886690067,0.6469606802575453,1.328873096875704,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,1,test,31,15,16,0.9166666666666667,0.9152742464507171,0.1244301019704403,0.3191955524387549,1.1828672014807622,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,1,validation,31,15,16,0.8375,0.8141220809870696,0.1672569539620387,0.3493216726145478,1.2928996626246074,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,2,test,31,15,16,0.6583333333333333,0.6875505784126473,0.23280841953317197,0.0355619183948971,0.6661785168744807,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,2,validation,31,15,16,0.725,0.7403141200045225,0.21768051003812455,-0.4033922723371299,0.9921736135728408,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,3,test,31,15,16,0.8291666666666666,0.8163171648849398,0.17928744681589975,0.13893663107087853,0.9123455626116475,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,3,validation,31,15,16,0.9125,0.9265664160401001,0.12194304691948472,-0.6863154946225287,1.5850329052110734,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,4,test,31,15,16,0.8708333333333333,0.8971267812647122,0.16479412711789096,-0.4056542610665974,2.412730323510736,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,1,4,validation,31,15,16,0.7249999999999999,0.7658675477446091,0.2019603601363933,0.12360207009843201,1.1137353181205976,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,0,test,31,15,16,0.9916666666666667,0.9921568627450981,0.07052396991175763,-2.1678216067679514,6.459232796807231,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,0,validation,31,15,16,0.9625,0.9749999999999999,0.0654371564222084,-0.5547823934294063,1.83764824355337,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,1,test,31,15,16,0.7916666666666667,0.8570123456790122,0.1719143690646496,0.3368318884958081,0.6500087295849157,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,1,validation,31,15,16,0.7166666666666666,0.8149954548397262,0.20634899687842062,0.45158154979433734,0.540098108728592,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,2,test,31,15,16,0.9166666666666667,0.9360708534621578,0.15574128611335514,-0.8956894546131402,3.566144216789542,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,2,validation,31,15,16,0.6375,0.6859877227113732,0.2310727463748409,-0.10820417845955695,0.9194682268743725,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,3,test,31,15,16,0.8958333333333333,0.897566846638054,0.13635803772239427,-0.07015676978548802,2.1216873989239784,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,3,validation,31,15,16,0.7833333333333332,0.8354407814407814,0.19024894414627175,-0.20320409282599208,0.806185054928401,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,4,test,31,15,16,0.9666666666666667,0.9689987789987788,0.0845639529909469,0.574638050731224,2.678379438910172,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,2,4,validation,31,15,16,0.8583333333333333,0.8746731046731047,0.15593937291231066,0.34639372656101614,1.1597953152134939,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,0,test,31,15,16,0.8541666666666665,0.8991493886230728,0.1425922088292425,0.37005000984405406,1.1444721970681837,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,0,validation,31,15,16,0.8291666666666667,0.8706837606837607,0.16102008825303152,0.01958841878595748,1.04234076902635,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,1,test,31,15,16,0.9166666666666666,0.9363492063492063,0.11948905470367432,-0.3724040226716888,2.0166915261718636,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,1,validation,31,15,16,0.8625,0.8931434796140678,0.13716088225604733,-0.09303318186628319,1.1650658643063596,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,2,test,31,15,16,0.9000000000000001,0.9215552965552964,0.14094384029174933,-0.5566254522707238,1.5408163467666216,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,2,validation,31,15,16,0.9541666666666666,0.9565720012701437,0.11178857939757789,1.06892643063836,2.439132114996798,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,3,test,31,15,16,0.9708333333333333,0.9683778639660992,0.092524198786407,0.5258380444946095,2.011631206481299,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,3,validation,31,15,16,0.8833333333333333,0.9113716108452949,0.13917472736903716,-0.4615510407806385,1.145930084944426,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,4,test,31,15,16,0.6916666666666667,0.6312439857279899,0.21685029666784908,-0.09308634990015123,0.8342852534580701,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,42,4,validation,31,15,16,0.7625,0.7129076479076479,0.20089930540612794,-0.16661935746711617,1.126928778730278,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,0,test,31,15,16,0.8583333333333334,0.8850179014884896,0.14850774883950202,0.2005667236158495,0.9390185783600135,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,0,validation,31,15,16,0.8541666666666667,0.854635826500815,0.15874570689588846,-0.2285047027119234,0.885219795177919,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,1,test,31,15,16,0.8125,0.8575837317216627,0.17471593627260107,0.007839940872938822,0.7872985425663033,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,1,validation,31,15,16,0.8541666666666666,0.8519544181308887,0.15880238843572655,-0.0523516559189739,1.0684913047112585,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,2,test,31,15,16,0.8708333333333333,0.8896425796425795,0.14694184496072482,-0.4151025063594008,1.3112171336089673,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,2,validation,31,15,16,0.8791666666666667,0.8882284141726866,0.1435078916395155,0.42983511664970486,1.4151266100053568,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,3,test,31,15,16,0.8916666666666666,0.9101160675073718,0.1367957589283724,-0.1848439298062478,1.7418918660425071,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,3,validation,31,15,16,0.9416666666666667,0.9485273985273985,0.09847854878595942,0.3221325884979239,1.8677882732690152,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,4,test,31,15,16,0.9458333333333334,0.9602380952380951,0.11183097167255811,-0.37321368409910105,2.141734677367653,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,MPR,61,4,validation,31,15,16,0.9166666666666666,0.8998026771939815,0.13322932537168014,0.16886115367156215,2.570425754898101,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,0,test,31,11,20,0.7681818181818182,0.7008766233766234,0.17815227574832423,0.08273396784232859,1.0863181554980186,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,0,validation,31,11,20,0.8863636363636364,0.8791763791763791,0.12562001868010092,0.2604536569259966,1.5357293506939815,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,1,test,31,11,20,0.7636363636363637,0.7668781410160721,0.1677060803744074,0.06113710744739529,1.0852228253097933,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,1,validation,31,11,20,0.8818181818181818,0.8715534465534467,0.1266573583480601,0.4800992813669484,1.8140740615116808,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,2,test,31,11,20,0.9227272727272727,0.9216345270890727,0.09176327998411496,0.13070251580338588,1.8195204273079355,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,2,validation,31,11,20,0.8363636363636363,0.7391379119988746,0.15044758210039494,-0.17585208685216966,1.5903386676673754,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,3,test,31,11,20,0.9863636363636363,0.9750688705234161,0.09297018282647986,3.503864989640052,9.33319969905208,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,3,validation,31,11,20,0.9045454545454545,0.8888509151667048,0.12709660996912636,0.04965532931484875,1.935300425159058,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,4,test,31,11,20,0.8227272727272728,0.7871194462103552,0.1499444456270297,0.02707216896152181,1.0817137613534085,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,1,4,validation,31,11,20,0.8409090909090908,0.8596283346283347,0.13674096010738346,-0.032280017891442685,1.4157493857520442,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,0,test,31,11,20,0.8227272727272728,0.8373251144990277,0.1346638020556242,0.1499078772071878,1.415005481341405,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,0,validation,31,11,20,0.9090909090909092,0.9124875124875125,0.11269672148830819,0.13216570374481312,2.1268491556869957,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,1,test,31,11,20,0.8318181818181818,0.7964387464387466,0.16162054580650834,0.4329165844913187,2.5283027990241504,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,1,validation,31,11,20,0.9409090909090909,0.9221435130526041,0.12338877307796937,0.8516320840115265,4.433257406984615,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,2,test,31,11,20,0.7272727272727272,0.7032630654369786,0.18768766615777088,-0.0015971584821207838,0.9068210286167248,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,2,validation,31,11,20,0.7136363636363636,0.685624268779349,0.18840891902703838,0.06902392481728957,0.9254212346006112,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,3,test,31,11,20,0.9272727272727272,0.9005994005994007,0.1325562405917781,-0.601783191064281,2.8248431892089254,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,3,validation,31,11,20,0.8545454545454546,0.8681146111976152,0.15432188792897192,0.5551489634627801,2.5452192468166586,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,4,test,31,11,20,0.7590909090909091,0.6513516786244059,0.1827011967900548,0.08627433858818159,1.1858127703412806,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,2,4,validation,31,11,20,0.7545454545454546,0.7184217955957086,0.18375089401774053,-0.029947670301337145,0.8883386971480312,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,0,test,31,11,20,0.8409090909090909,0.7547896547896549,0.17073638929637114,-0.05795907118555006,2.4662451231722216,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,0,validation,31,11,20,0.8772727272727273,0.8347818521347934,0.161626847651272,1.1370209389871562,3.2075481051026977,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,1,test,31,11,20,0.9545454545454546,0.9066738816738817,0.1185767749347187,1.1425042189575119,2.6517081078546845,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,1,validation,31,11,20,0.9454545454545455,0.9295815295815297,0.10961092922497973,0.121118949426739,2.8614681863881914,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,2,test,31,11,20,0.7909090909090909,0.7975786839423202,0.14559023595334697,0.10684285558423999,1.0633392195772091,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,2,validation,31,11,20,0.85,0.8335080469769465,0.13872029998851243,-0.01480047398487694,1.2352881815763046,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,3,test,31,11,20,0.8863636363636365,0.8836857260386672,0.12262113346770409,0.6181177755774836,1.922134052356435,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,3,validation,31,11,20,0.8590909090909091,0.8540446481622952,0.12717469744371576,0.7796570167509465,1.6162778335582124,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,4,test,31,11,20,0.8227272727272728,0.8115980192532157,0.14594065627877936,0.15349699870717004,1.0938852133425931,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,42,4,validation,31,11,20,0.8863636363636364,0.8518037518037518,0.13220435325887966,0.6910265338957197,1.9002491032556448,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,0,test,31,11,20,0.8363636363636364,0.8127708076237488,0.14217964805350117,0.22287517579614852,1.6147788213754144,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,0,validation,31,11,20,0.7363636363636363,0.71210277760517,0.18178612965968471,0.32926789830978964,1.0932171076181658,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,1,test,31,11,20,0.9227272727272727,0.9046831955922865,0.1090891242729515,-0.2389827645742601,1.738683319517676,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,1,validation,31,11,20,0.9272727272727274,0.8834276834276835,0.11904820784243354,0.12109829521660681,2.0069554177985207,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,2,test,31,11,20,0.8863636363636364,0.8585553335553335,0.13473955390794712,0.5343046903865981,2.171766583714106,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,2,validation,31,11,20,0.8318181818181818,0.8244047619047619,0.14182294843116766,0.3330309242621248,1.6431745806187232,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,3,test,31,11,20,0.890909090909091,0.860093795093795,0.12944522914460452,0.7526958726926657,2.168964706946296,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,3,validation,31,11,20,0.8681818181818182,0.8516958630594995,0.13115624950492086,0.14625997517623318,1.460726456638207,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,4,test,31,11,20,0.5818181818181818,0.42276323269146243,0.2302228274113115,1.4148880252221612,5.172073220069253,computed,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,A004,SPATIAL_SHUFFLE,S2-SPATIAL-SHUFFLE-001,pCR,61,4,validation,31,11,20,0.49999999999999994,0.4270810405260166,0.23141802227824004,-1.1015460428352952,-1.262282120992408,computed,
