grid_size_px,cell_x,cell_y,pathway,n_patches,bias,mae,raw_r2
1024,18,5,Interferon_Alpha,20,-1284.895225087222,1744.229734217075,-0.9619489120499303
1024,18,5,Angiogenesis,20,824.3461712164506,1676.1913403937335,-0.4950442060854885
1024,18,5,Apoptosis,20,816.8661091639806,1551.0142210125568,-0.39484445602986096
1024,18,5,TNF_Signaling,20,1545.357297894753,1839.3193431063987,-1.0368169317667078
1024,18,5,ECM_Organization,20,1126.3915134511556,1316.1765291407935,-0.558234840735977
1024,18,6,tls,25,-1221.1741864937549,1421.5754602057425,-0.39404756088708637
1024,18,6,tgfb,25,-50.53433838132471,929.9924557344715,0.13607501108149744
1024,18,6,emt,25,517.0307813853597,760.5550009834363,-0.05659122144928719
1024,18,6,hypoxia,25,313.8447781034364,819.3456237222039,-0.7384102624002717
1024,18,6,mhc,25,207.45241822156785,294.9792795535418,-112.82598803442971
1024,18,6,icp,25,-2293.9310610248676,2486.1430483514573,-2.0091736722601787
1024,18,6,ifng,25,-4327.567720066576,4410.516239174102,-6.417543774033994
1024,18,6,toxic,25,-2064.349156364243,2435.8009362207854,-1.0955825687966412
1024,18,6,Glycolysis,25,-402.21705336353557,491.0444299359244,-0.6021923034875603
1024,18,6,Inflammatory_Response,25,17.183358875886242,1210.598502356386,-0.5196640079121162
1024,18,6,IL6_JAK_STAT3,25,-701.6876020488447,1178.4769413100728,-0.2926836419113492
1024,18,6,P53_Pathway,25,-588.40290529938,1289.6180509472747,-0.025965181365925183
1024,18,6,DNA_Damage_Response,25,-525.1729530743412,1047.2220181070315,0.10146257804466652
1024,18,6,Complement,25,-2076.370252524948,2272.50485490178,-5.021264312827215
1024,18,6,Coagulation,25,-312.80334352652056,539.1498575620259,-0.45959375853517925
1024,18,6,Oxidative_Phosphorylation,25,151.01492546723603,777.3034352023827,0.469431426367768
1024,18,6,Reactive_Oxygen_Species,25,-371.790468483874,751.9678876520184,0.1454181614252632
1024,18,6,Wound_Healing,25,-368.63508085446637,753.2006954097096,0.2515378933013658
1024,18,6,Fibrosis,25,-249.58147970649512,994.0554085911417,0.5871026540010473
1024,18,6,MYC_Targets,25,-675.620570327921,906.2735180398234,-0.21494082992437336
1024,18,6,E2F_Targets,25,-611.2281594874347,974.8106021351248,0.026296992346221515
1024,18,6,G2M_Checkpoint,25,-1567.6408367451752,2048.5719091669703,0.08158170940868958
1024,18,6,Mitotic_Spindle,25,-1242.6415297192993,1456.5635979465462,-0.06995781593068995
1024,18,6,Unfolded_Protein_Response,25,-490.552968272573,1015.7637672478402,0.09662010617627448
1024,18,6,mTOR_Signaling,25,-136.52572111416845,890.800065859551,0.27736657757839067
1024,18,6,Interferon_Alpha,25,-2560.961936925739,2560.961936925739,-10.339888187914397
1024,18,6,Angiogenesis,25,308.3950839427911,984.4975815627103,0.5183992857670328
1024,18,6,Apoptosis,25,-263.7773861242603,812.5689980480809,0.1468891125832381
1024,18,6,TNF_Signaling,25,-148.6203130263019,1467.3187350925373,-0.5219530887402306
1024,18,6,ECM_Organization,25,195.03560178600594,1099.114165960785,0.4537376837124827
1024,18,7,tls,25,110.76550643306317,1029.8112273883455,0.07779081367012963
1024,18,7,tgfb,25,-204.26024343359612,633.694061222993,-0.15154237721573405
1024,18,7,emt,25,881.1888899086551,1005.2001008495215,0.02287865355222407
1024,18,7,hypoxia,25,1320.4588955853883,1351.7009604566854,-1.2401183038830474
1024,18,7,mhc,25,237.40360520274794,333.251599388128,-5695.678153541044
1024,18,7,icp,25,-1554.413690329407,2147.0751096509216,-0.263945294679941
1024,18,7,ifng,25,-1867.0704941190822,2069.122598855228,-1.5003748908127288
1024,18,7,toxic,25,-276.0621305318338,1988.1839726891228,0.023965621842254148
1024,18,7,Glycolysis,25,-726.6767923972856,796.0239845669103,-3.7986140227452045
1024,18,7,Inflammatory_Response,25,1559.4089231787607,1559.4089231787607,-2.2627696889157463
1024,18,7,IL6_JAK_STAT3,25,-317.1312496347425,586.1778137053834,-0.9541164459989473
1024,18,7,P53_Pathway,25,-919.8199120381955,922.673611699657,-3.1447987629752028
1024,18,7,DNA_Damage_Response,25,-1102.7189040900228,1111.2646230415685,-4.269329410011805
1024,18,7,Complement,25,-2261.682916005969,2261.682916005969,-10.025728166593918
1024,18,7,Coagulation,25,66.40342118476364,529.710433812343,-0.0067339097217273824
1024,18,7,Oxidative_Phosphorylation,25,-110.98810339497804,538.4794251687615,-1.723618863152479
1024,18,7,Reactive_Oxygen_Species,25,-378.62168900006384,549.9696985292275,-0.4984468692042672
1024,18,7,Wound_Healing,25,99.66632000911042,622.6482026782378,0.4130615073357963
1024,18,7,Fibrosis,25,169.97072729755448,713.5154951499437,0.6799076605665844
1024,18,7,MYC_Targets,25,-555.0780445009123,698.9912958979942,-2.6626037489256413
1024,18,7,E2F_Targets,25,-1194.2458518764392,1232.8117797629668,-6.38568171429885
1024,18,7,G2M_Checkpoint,25,-1861.093129608571,1861.093129608571,-3.4884865250187787
1024,18,7,Mitotic_Spindle,25,-1504.32691708551,1511.0498217660224,-2.5101288843617615
1024,18,7,Unfolded_Protein_Response,25,-515.7003393680102,515.7003393680102,-1.8136694970119787
1024,18,7,mTOR_Signaling,25,-359.705350341296,657.8598165061284,-0.8599061445520044
1024,18,7,Interferon_Alpha,25,-2033.5895243004734,2033.5895243004734,-41.57051654654841
1024,18,7,Angiogenesis,25,757.3120939122737,1331.5661174119773,-0.01567294897280247
1024,18,7,Apoptosis,25,-99.05815873017087,356.51796489967995,0.30461106264048865
1024,18,7,TNF_Signaling,25,-144.90790788258536,815.3994359214364,-0.2860333161678055
1024,18,7,ECM_Organization,25,464.392014665856,866.3038865955496,0.5918242136356087
1024,18,8,tls,13,497.7738422113153,920.5087958281973,-0.08853149525899129
1024,18,8,tgfb,13,-313.1456431025697,668.7616527358709,-0.2686890136881568
1024,18,8,emt,13,656.1511577072368,849.4002988269689,-0.47852058599224523
1024,18,8,hypoxia,13,718.3706950349671,938.1460308115392,-0.959810183200593
1024,18,8,mhc,13,-118.37442715743866,228.92815892675137,-7679.7471357271515
1024,18,8,icp,13,-1399.4168983466193,1776.3999501141548,-0.8210098321381838
1024,18,8,ifng,13,-1378.4571393064912,2009.2390838345332,-1.2500307555188868
1024,18,8,toxic,13,-447.5731765222458,1162.0507330997136,-0.4159751887219201
1024,18,8,Glycolysis,13,-784.3734910218378,979.9339055197871,-4.462645030600709
1024,18,8,Inflammatory_Response,13,1477.070568511858,1561.7133080465148,-10.700714222317664
1024,18,8,IL6_JAK_STAT3,13,-702.5423477598061,901.5059370105095,-0.11541072542034891
1024,18,8,P53_Pathway,13,-902.4665776423941,1052.808253568463,-0.8836738494257843
1024,18,8,DNA_Damage_Response,13,-1621.8564669076682,1621.8564669076682,-5.557071648367155
1024,18,8,Complement,13,-3023.668963263623,3023.668963263623,-22.2101045125143
1024,18,8,Coagulation,13,571.0136554372298,667.3827069427498,-2.888553953725867
1024,18,8,Oxidative_Phosphorylation,13,-549.6153176612584,741.5056696534988,-2.5299968932758996
1024,18,8,Reactive_Oxygen_Species,13,-689.4535380447267,762.6776037631927,-2.3917476334107937
1024,18,8,Wound_Healing,13,-40.16613811675006,924.0168336091637,-0.2328837518512139
1024,18,8,Fibrosis,13,456.7005689338806,1536.0449948886146,0.21182965930408681
1024,18,8,MYC_Targets,13,-1184.8183452553758,1184.8183452553758,-4.155433790923346
1024,18,8,E2F_Targets,13,-1821.6143243045187,1821.6143243045187,-9.309124458880433
1024,18,8,G2M_Checkpoint,13,-2429.2109050528993,2429.2109050528993,-5.738400472482191
1024,18,8,Mitotic_Spindle,13,-1819.7363081511226,1887.8644567839988,-3.505823782347817
1024,18,8,Unfolded_Protein_Response,13,-479.4715813421326,609.8871261404603,-2.8629171122088355
1024,18,8,mTOR_Signaling,13,-618.2773049898676,817.6313392720524,-0.746656604620813
1024,18,8,Interferon_Alpha,13,-2534.611645514196,2534.611645514196,-45.43203646168234
1024,18,8,Angiogenesis,13,938.7854686037236,1372.1553840796892,-1.0144206472570692
1024,18,8,Apoptosis,13,124.62586643530267,771.7075218834697,-0.5070754358652207
1024,18,8,TNF_Signaling,13,-176.32362610502793,665.6692140779865,0.2909360258499111
1024,18,8,ECM_Organization,13,675.2013649218595,1567.4175509183337,0.17121045725599404
1024,18,9,tls,23,620.0755420784797,912.9956181866595,-0.6113716560172799
1024,18,9,tgfb,23,-813.8958378587995,953.5878350610684,-2.1897439416065034
1024,18,9,emt,23,427.7754376612206,796.4954677328475,0.07616596224272076
1024,18,9,hypoxia,23,1390.4190151713105,1419.9852878285626,-4.164408670550777
1024,18,9,mhc,23,-91.26589303600517,322.69432664874313,-5511.35604872848
1024,18,9,icp,23,-1826.3803420005406,2227.8298395144197,-0.8207456334460128
1024,18,9,ifng,23,-2665.384806461356,2863.3827518864955,-2.1168575632651723
1024,18,9,toxic,23,-781.5971452485383,1839.6283608096323,-0.14694530597996946
1024,18,9,Glycolysis,23,-713.609701123614,765.3769100401562,-1.8910039734660327
1024,18,9,Inflammatory_Response,23,1470.0894247147219,1568.498808597684,-4.376717541219723
1024,18,9,IL6_JAK_STAT3,23,-744.3168058079784,862.4372822205198,-0.7577651626158355
1024,18,9,P53_Pathway,23,-1097.162644264247,1129.0745650863867,-1.8094278401652075
1024,18,9,DNA_Damage_Response,23,-952.8176856156625,1105.7134534771744,-1.9826448760855704
1024,18,9,Complement,23,-2678.8257337316186,2678.8257337316186,-5.043913115224629
1024,18,9,Coagulation,23,425.89114837349086,632.7290299377235,-0.8535539482255372
1024,18,9,Oxidative_Phosphorylation,23,-835.9478267906876,1032.9819618069307,-7.03125475538193
1024,18,9,Reactive_Oxygen_Species,23,-709.944039143317,802.5156033642243,-1.5662618184492274
1024,18,9,Wound_Healing,23,196.48247533538606,608.763719304329,0.09322912757719215
1024,18,9,Fibrosis,23,-37.68669249555246,891.0661828810929,0.5798928127806421
1024,18,9,MYC_Targets,23,-840.7886861563804,979.1548069602229,-2.431452310269046
1024,18,9,E2F_Targets,23,-1234.8731943477876,1365.6443263040421,-1.684983413390576
1024,18,9,G2M_Checkpoint,23,-2058.0583353465277,2380.7030326070208,-3.0225198135687714
1024,18,9,Mitotic_Spindle,23,-1682.6110117658027,1941.1027224991706,-2.9376337214485257
1024,18,9,Unfolded_Protein_Response,23,-480.15917072473474,684.837838257986,-1.0261248574017712
1024,18,9,mTOR_Signaling,23,-718.2707878376328,828.5080336466928,-2.1415032970776773
1024,18,9,Interferon_Alpha,23,-2824.1092775112556,2824.1092775112556,-42.13152860289189
1024,18,9,Angiogenesis,23,939.6523147516219,1421.2355777410887,-0.043925102657857096
1024,18,9,Apoptosis,23,-551.787835276277,631.5946433761083,-0.8884343530053536
1024,18,9,TNF_Signaling,23,-526.5562267169446,862.6143605441993,-0.5147256233010729
1024,18,9,ECM_Organization,23,191.86728840749967,900.1111012492112,0.6219553957639379
1024,18,10,tls,19,365.8690351500577,1045.2787539564251,-1.871236989797342
1024,18,10,tgfb,19,-547.7880705012954,761.7376860352572,-1.7304443603676032
1024,18,10,emt,19,350.171172696208,974.0629679422868,0.23594159193890774
1024,18,10,hypoxia,19,1061.1461121151117,1214.4392275787225,-2.351131917660424
1024,18,10,mhc,19,-305.5277563994218,509.23066506225683,-44885.33501197116
1024,18,10,icp,19,-1750.3650139726053,2000.3092340612754,-1.1412205050267725
1024,18,10,ifng,19,-2338.7861360341108,2354.390688809783,-2.6654563292617155
1024,18,10,toxic,19,-899.4716575324386,1864.6630656219916,-0.3875868606294688
1024,18,10,Glycolysis,19,-519.9295269305587,690.7678444930256,-0.9852053212007472
1024,18,10,Inflammatory_Response,19,662.9256615454433,1331.9415274192538,-0.8129253151131075
1024,18,10,IL6_JAK_STAT3,19,-1080.989638024413,1087.7810079088938,-5.641413530548408
1024,18,10,P53_Pathway,19,-1195.5616499835155,1323.9728019609488,-3.0300666931159492
1024,18,10,DNA_Damage_Response,19,-1331.0857556152027,1413.8347586335992,-9.561846191227241
1024,18,10,Complement,19,-3181.9989150917454,3181.9989150917454,-12.168367840569864
1024,18,10,Coagulation,19,388.6646162509307,512.0344758226519,-0.028908339029026564
1024,18,10,Oxidative_Phosphorylation,19,-505.8112574373773,970.1136173152624,-5.925612324909001
1024,18,10,Reactive_Oxygen_Species,19,-921.3547145879677,953.944984981578,-2.6844293455913784
1024,18,10,Wound_Healing,19,257.77543630553697,717.0262655788468,0.14083947984039202
1024,18,10,Fibrosis,19,-111.95615327779232,1377.766221558666,0.322604971800717
1024,18,10,MYC_Targets,19,-1116.8635647445135,1140.2118730754703,-5.362879972000575
1024,18,10,E2F_Targets,19,-1538.1065258548765,1554.6455795742368,-3.4040631579366476
1024,18,10,G2M_Checkpoint,19,-2224.0795503443705,2224.0795503443705,-5.398892200981119
1024,18,10,Mitotic_Spindle,19,-1708.8164091699693,1830.3021089651695,-2.6069925197742108
1024,18,10,Unfolded_Protein_Response,19,-722.7568014476385,851.7069785757083,-2.851765673230514
1024,18,10,mTOR_Signaling,19,-451.6775778510009,803.1250622609246,0.02946861851376803
1024,18,10,Interferon_Alpha,19,-2758.3440615667573,2758.3440615667573,-45.266996832568466
1024,18,10,Angiogenesis,19,646.036657799229,1440.835016167488,0.23875473087657273
1024,18,10,Apoptosis,19,-360.9163736237601,539.9316801352489,0.3654045126440446
1024,18,10,TNF_Signaling,19,-664.5986777764931,1058.577600488547,-0.3978698110791865
1024,18,10,ECM_Organization,19,88.96568386369793,1449.9359291447051,0.4639825088882359
1024,18,11,tls,8,821.0828224812899,821.0828224812899,-2.5356769253326754
1024,18,11,tgfb,8,-661.5993258247127,1025.4762255296616,0.23549984180705374
1024,18,11,emt,8,791.2175262210629,1086.5742125092866,0.10705003160657656
1024,18,11,hypoxia,8,1503.0145908092015,1503.0145908092015,-0.8134043408479115
1024,18,11,mhc,8,-175.43305463078104,342.3864134897044,-22517.804676634954
1024,18,11,icp,8,-1640.8976869591902,2428.1389395088786,-0.23249109794367984
1024,18,11,ifng,8,-889.9555364229261,1170.1045730217334,-0.7376313816208815
1024,18,11,toxic,8,787.1157746400345,1107.1214089399848,-0.6511674801864611
1024,18,11,Glycolysis,8,-393.35705466897446,748.7839423929784,-0.6654810330545802
1024,18,11,Inflammatory_Response,8,1439.8902899673894,1651.282274337586,-4.532501697391147
1024,18,11,IL6_JAK_STAT3,8,-791.2998480152891,906.2499375036726,-1.550742946384028
1024,18,11,P53_Pathway,8,-1406.3089371306542,1406.3089371306542,-1.3826247020778601
1024,18,11,DNA_Damage_Response,8,-991.8956038961958,1161.383046811026,-1.2291319422764575
1024,18,11,Complement,8,-2272.5398688540017,2272.5398688540017,-2.9873141871161333
1024,18,11,Coagulation,8,592.0947391273257,688.9185032656546,-4.297053517914484
1024,18,11,Oxidative_Phosphorylation,8,-662.9317820718943,1027.8458371480335,-1.045012309863933
1024,18,11,Reactive_Oxygen_Species,8,-989.0966530369158,1018.1419297589634,-3.1310866198011507
1024,18,11,Wound_Healing,8,752.0580384717871,978.1239145523667,-0.6323821335288364
1024,18,11,Fibrosis,8,695.468089613282,1652.7024222851562,0.24941315337551628
1024,18,11,MYC_Targets,8,-520.0048455952864,647.7221998049257,0.17861061416692825
1024,18,11,E2F_Targets,8,-1474.8966558818652,1474.8966558818652,-3.994166927538301
1024,18,11,G2M_Checkpoint,8,-2022.0234937664763,2033.046673518928,-1.0001713501016756
1024,18,11,Mitotic_Spindle,8,-1903.1884291284218,1903.1884291284218,-2.6533546340697196
1024,18,11,Unfolded_Protein_Response,8,-609.0007554192391,848.1862017875685,-0.6491434353358241
1024,18,11,mTOR_Signaling,8,-866.6013241946468,866.6013241946468,-1.0413546379223413
1024,18,11,Interferon_Alpha,8,-2099.6906144424293,2099.6906144424293,-7.093892189386084
1024,18,11,Angiogenesis,8,1028.8837515462756,1125.1942541934407,-3.393523533999746
1024,18,11,Apoptosis,8,-292.2607259338803,431.8185094255772,-0.23358814746838674
1024,18,11,TNF_Signaling,8,488.76164353330694,1277.8426901841722,-0.33232582246819375
1024,18,11,ECM_Organization,8,1055.941525664053,1458.1883032765504,-0.013616922289395372
1024,19,5,tls,2,-1810.4875710558692,1810.4875710558692,-3.2288583701443523
1024,19,5,tgfb,2,1048.5358339820657,1048.5358339820657,-6440.83227169954
1024,19,5,emt,2,-894.2077448986612,894.2077448986612,-0.798794746578904
1024,19,5,hypoxia,2,1395.5980552748413,2147.923505850059,-1.3607188998818422
1024,19,5,mhc,2,-2664.8313383058066,2664.8313383058066,-131949.03425118755
1024,19,5,icp,2,789.5699256311761,789.5699256311761,-19.141904320224405
1024,19,5,ifng,2,273.8021642318461,1143.278781544713,0.7138211972625974
1024,19,5,toxic,2,722.5168911926935,728.2789724279028,-11.024097187525076
1024,19,5,Glycolysis,2,1774.3403910929444,1774.3403910929444,-331.7227242344817
1024,19,5,Inflammatory_Response,2,599.7074888275778,599.7074888275778,-1017.4220090964312
1024,19,5,IL6_JAK_STAT3,2,1119.5657366558403,1119.5657366558403,-885.8042170543454
1024,19,5,P53_Pathway,2,1297.7617876202244,1297.7617876202244,-27.68884319634556
1024,19,5,DNA_Damage_Response,2,-315.3411564325453,493.2513890604604,0.0138044200298032
1024,19,5,Complement,2,-315.1470613295927,1315.4114616332695,0.1617109180626326
1024,19,5,Coagulation,2,150.64250676110686,651.1689229596693,-0.5728499742218804
1024,19,5,Oxidative_Phosphorylation,2,121.06758450113807,929.6680271784057,0.18587877737117253
1024,19,5,Reactive_Oxygen_Species,2,-401.0329495059227,401.0329495059227,-3.7587534334750226
1024,19,5,Wound_Healing,2,-1447.3563939842245,1447.3563939842245,-14.817414524412564
1024,19,5,Fibrosis,2,-613.5924922166041,968.2953770094546,-0.16666203930595258
1024,19,5,MYC_Targets,2,2044.625882172735,2044.625882172735,-4.010138907518522
1024,19,5,E2F_Targets,2,858.2749193726722,858.2749193726722,-263.25091831745425
1024,19,5,G2M_Checkpoint,2,1188.74433550492,1188.74433550492,-13.386371611873352
1024,19,5,Mitotic_Spindle,2,406.1277025466124,839.6661107810023,-0.25804356297964404
1024,19,5,Unfolded_Protein_Response,2,1872.124064154476,1872.124064154476,-167.0797409957449
1024,19,5,mTOR_Signaling,2,486.55410160521967,486.55410160521967,-0.1462119494821741
1024,19,5,Interferon_Alpha,2,81.4823517808777,356.0065195378779,0.5161590036997972
1024,19,5,Angiogenesis,2,-2827.1934262187706,2827.1934262187706,-3.392829411538851
1024,19,5,Apoptosis,2,482.8001637690057,812.5925430400546,-5.34553174427244
1024,19,5,TNF_Signaling,2,1026.2539115159245,1026.2539115159245,0.01982991875982809
1024,19,5,ECM_Organization,2,-1756.7212458752801,1872.3175254427697,-0.47990723334478846
1024,19,6,tls,6,-847.2027446811385,1437.9332244612162,0.38588503223862436
1024,19,6,tgfb,6,482.78574097493606,1014.2461092035015,-0.49052503011590565
1024,19,6,emt,6,677.7725384063853,945.8729789925623,0.4225802312336163
1024,19,6,hypoxia,6,115.91167768165458,978.5078099947004,-0.41626101471196786
1024,19,6,mhc,6,865.4217089775971,1348.4200945384641,0.1717628669890996
1024,19,6,icp,6,-3034.211331381151,3307.924648311229,-2.899401899295799
1024,19,6,ifng,6,-2249.5878699029076,3305.7280047060544,-0.6208017273523723
1024,19,6,toxic,6,-2202.2940929866086,2330.0990480057353,-3.540904695257347
1024,19,6,Glycolysis,6,-531.8985571428581,703.2509223036183,-0.15023196367431146
1024,19,6,Inflammatory_Response,6,363.20321181667504,1016.7118195259012,-2.795481051920749
1024,19,6,IL6_JAK_STAT3,6,-637.3842506979645,1078.6214617456235,-0.07447819603725025
1024,19,6,P53_Pathway,6,-1046.8976065442391,1510.5744785880634,0.06581650448944698
1024,19,6,DNA_Damage_Response,6,-358.5662187290191,763.5167890859653,-1.0341131035499718
1024,19,6,Complement,6,-2350.3908907735554,2350.3908907735554,-2.090997991572938
1024,19,6,Coagulation,6,-779.5731452397828,779.5731452397828,0.007020154941549728
1024,19,6,Oxidative_Phosphorylation,6,836.8205038687178,1343.9664520430158,0.48331854918353445
1024,19,6,Reactive_Oxygen_Species,6,-11.99023320798248,268.98849764795733,0.7712712637956198
1024,19,6,Wound_Healing,6,-283.37314241587745,801.454801263152,-1.4738256943745314
1024,19,6,Fibrosis,6,-206.8874996137272,884.5209873363218,0.6256784032937062
1024,19,6,MYC_Targets,6,-617.8544382318769,967.4475821401452,0.6556027654060677
1024,19,6,E2F_Targets,6,-349.0291800512429,733.0489069335321,0.8225921310518349
1024,19,6,G2M_Checkpoint,6,-1336.7146283394331,1609.8550365858302,0.44439972165693487
1024,19,6,Mitotic_Spindle,6,-698.503914750262,1409.5046648329746,0.5638305152706915
1024,19,6,Unfolded_Protein_Response,6,-373.94901716100304,1172.5061364517464,0.6478705487173165
1024,19,6,mTOR_Signaling,6,412.0819135113289,1081.9305239105577,0.6861708373555079
1024,19,6,Interferon_Alpha,6,-2373.2745662528628,2687.4831073196306,-2.76930844606585
1024,19,6,Angiogenesis,6,434.6870324452869,1057.457298808129,-2.7817401428190367
1024,19,6,Apoptosis,6,-181.89476574196217,767.8952184116944,0.5164009765086963
1024,19,6,TNF_Signaling,6,-716.2691488591842,1135.4129186028138,0.3021661737787129
1024,19,6,ECM_Organization,6,385.03771625101155,724.8113518634709,0.6462902312088212
1024,19,7,tls,17,-1472.7974037341053,1658.2284158709656,-0.3672966900509387
1024,19,7,tgfb,17,-298.3566379475337,564.0532388387184,-0.04772064179179414
1024,19,7,emt,17,707.3446588400759,962.8920330804362,0.06123932940388499
1024,19,7,hypoxia,17,657.3882750004578,814.6566411053393,-0.5204413035587039
1024,19,7,mhc,17,173.2489957222074,235.2697998954488,-1872.6898923239207
1024,19,7,icp,17,-1867.630921569869,2031.0037074562001,-0.46149676915093174
1024,19,7,ifng,17,-2003.0106872115841,2221.2019402027563,-1.2488745303114954
1024,19,7,toxic,17,-922.3639461049553,1957.1444388951913,-0.20639802677097352
1024,19,7,Glycolysis,17,-745.7730195703739,756.5013714095006,-3.53222275550245
1024,19,7,Inflammatory_Response,17,1115.9737952034668,1332.2639055860097,-0.5701040076281452
1024,19,7,IL6_JAK_STAT3,17,-697.3181981413757,846.3119890187236,-1.4074339184963662
1024,19,7,P53_Pathway,17,-841.2134056870112,847.941365743339,-1.4461574854014856
1024,19,7,DNA_Damage_Response,17,-793.4255236735988,797.7187490255116,-5.667128719943494
1024,19,7,Complement,17,-2450.541176059606,2450.541176059606,-6.9473793163108395
1024,19,7,Coagulation,17,186.2591426659831,414.56862273332234,-0.012150599412340757
1024,19,7,Oxidative_Phosphorylation,17,-174.35587072283374,532.8606395241658,-1.9467364738281079
1024,19,7,Reactive_Oxygen_Species,17,-210.4394176623394,372.43322323863856,-0.38296238599034993
1024,19,7,Wound_Healing,17,-268.14988987687275,728.1975503873194,0.4152146442551369
1024,19,7,Fibrosis,17,-163.51248599378883,849.1667619541734,0.617187507970739
1024,19,7,MYC_Targets,17,-811.0977808658872,941.7549612339242,-3.12240566720184
1024,19,7,E2F_Targets,17,-975.1954942382149,975.1954942382149,-9.839566115823965
1024,19,7,G2M_Checkpoint,17,-2569.987014061692,2569.987014061692,-23.07715347429768
1024,19,7,Mitotic_Spindle,17,-1894.0681114835952,1894.0681114835952,-10.717256180064762
1024,19,7,Unfolded_Protein_Response,17,-868.177128508085,1099.4040704778524,-3.2184258507937678
1024,19,7,mTOR_Signaling,17,-433.4973918377199,594.1936053604592,-0.4255168137494991
1024,19,7,Interferon_Alpha,17,-1739.7072992161538,1741.9560226306908,-9.611085474946877
1024,19,7,Angiogenesis,17,-142.1464072155249,1333.5500728381332,0.4495022231920288
1024,19,7,Apoptosis,17,-41.127434482674865,941.5673120351814,-0.23460242671585219
1024,19,7,TNF_Signaling,17,-199.62942348436013,1051.7874732412622,0.12805516209339995
1024,19,7,ECM_Organization,17,181.99509739103996,732.8522158488439,0.6009000836455936
1024,19,8,tls,14,616.2274004593671,798.0302441821699,-0.5782387461276062
1024,19,8,tgfb,14,-111.41716918115367,527.5149495806623,0.3780806769667332
1024,19,8,emt,14,242.06149067500854,760.7179511456088,-0.1656692615000106
1024,19,8,hypoxia,14,1630.2325093761679,1668.8044345179592,-4.698011574785483
1024,19,8,mhc,14,81.98122196250772,270.09229253382455,-8046.89048285318
1024,19,8,icp,14,-932.9028514469246,1392.4088681803532,-0.20867022828043202
1024,19,8,ifng,14,-726.5279806015789,1157.3854392000462,-0.4369150139067428
1024,19,8,toxic,14,-230.3464394357922,1547.8639569735367,0.2604574629242554
1024,19,8,Glycolysis,14,-727.1001793614784,755.3271361494998,-3.662442915359276
1024,19,8,Inflammatory_Response,14,1134.7986490571695,1153.1616922868232,-2.9789099302353304
1024,19,8,IL6_JAK_STAT3,14,-644.1607486588485,801.2698322078706,-2.0146711456395043
1024,19,8,P53_Pathway,14,-1399.738034141023,1399.738034141023,-5.199255700206146
1024,19,8,DNA_Damage_Response,14,-1219.1597164600669,1296.247852508603,-3.8840539224202884
1024,19,8,Complement,14,-2225.991482140924,2226.035240501303,-5.81515143406944
1024,19,8,Coagulation,14,354.5572740789408,492.7920856282432,-0.8391787533217678
1024,19,8,Oxidative_Phosphorylation,14,-386.1400163570396,599.4671870267886,-2.5920111637583925
1024,19,8,Reactive_Oxygen_Species,14,-500.1761455690168,560.626719780036,-0.6824639550423419
1024,19,8,Wound_Healing,14,195.13269085008383,677.1930491475287,0.18134625904472323
1024,19,8,Fibrosis,14,277.44405262148723,1182.645537424989,0.436065857008485
1024,19,8,MYC_Targets,14,-984.9482373031642,984.9482373031642,-4.540671333202748
1024,19,8,E2F_Targets,14,-1698.5770788846753,1698.5770788846753,-10.567249076490628
1024,19,8,G2M_Checkpoint,14,-2581.1363720709,2581.1363720709,-15.487343243056909
1024,19,8,Mitotic_Spindle,14,-1987.338112556207,1987.338112556207,-9.606562254890518
1024,19,8,Unfolded_Protein_Response,14,-843.512232714692,843.512232714692,-1.8143052370686146
1024,19,8,mTOR_Signaling,14,-552.9823290093816,714.794902940342,-2.5889037018485563
1024,19,8,Interferon_Alpha,14,-2023.1940160773672,2023.1940160773672,-46.81724967039025
1024,19,8,Angiogenesis,14,1295.9485016313918,1548.842303668502,-0.530375945977029
1024,19,8,Apoptosis,14,51.93083137060756,715.0704653329843,-0.22213179377002912
1024,19,8,TNF_Signaling,14,-354.94235858687176,772.5947223293654,-0.2549579518388565
1024,19,8,ECM_Organization,14,-3.92498262453939,886.8947697193934,0.3910035540951545
1024,19,9,tls,18,34.76901364852003,1019.4113543841122,-0.08516139516410814
1024,19,9,tgfb,18,-284.86911481094666,643.1510873525633,-0.4104228523720581
1024,19,9,emt,18,-231.22402936752835,652.945480541061,-0.07779413338087537
1024,19,9,hypoxia,18,679.0226856950758,1182.1297417086955,-0.753125196146073
1024,19,9,mhc,18,-161.71181417727328,289.35359158113715,-8128.2920851949875
1024,19,9,icp,18,-2152.1988601592366,2508.164738923793,-0.877051810829748
1024,19,9,ifng,18,-1253.0284422544146,2051.8389949352522,-0.6136497541981742
1024,19,9,toxic,18,-1136.9667188699789,1884.8331720380145,-0.04455646088412446
1024,19,9,Glycolysis,18,-640.7794287817983,685.0180758259025,-6.107046398329193
1024,19,9,Inflammatory_Response,18,512.2768402806875,1102.8333470998996,-0.41068508063690534
1024,19,9,IL6_JAK_STAT3,18,-996.2589002018334,996.2589002018334,-3.7605114485947766
1024,19,9,P53_Pathway,18,-1179.7933258260605,1195.9630440417184,-3.932266503401552
1024,19,9,DNA_Damage_Response,18,-866.119376268675,1011.9611098954746,-2.8586204463458507
1024,19,9,Complement,18,-2903.857427560914,2903.857427560914,-12.625520313460845
1024,19,9,Coagulation,18,347.017485110291,609.6100138477995,-0.25761975343825205
